T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,2759520,18.97280666,19.21274886,18.99820588,1.26466372,0.133871723,295,4599200,32.68306978,33.31182029,32.65830254,1.923780468,0.075780021,295,9198400,70.45981471,72.3334729,69.33687768,2.659186934,1.593726921,295,13797600,110.8368608,113.3948833,106.8938343,2.307916757,3.557504699,18.96997949,295,32.68622973,295,70.45888837,295,110.8222951
300,2759520,18.59692875,18.82341322,18.62009926,1.217859554,0.124593208,300,4599200,31.95879422,32.55062133,31.93659733,1.85184431,0.069454718,300,9198400,68.46817811,70.24318639,67.47371915,2.592457295,1.452439644,300,13797600,107.2535941,109.7601622,103.7613368,2.337048151,3.256074823,18.59411032,300,31.96148517,300,68.46817861,300,107.2411767
305,2759520,18.2375747,18.45159225,18.25874601,1.17349785,0.116086219,305,4599200,31.27226622,31.83014651,31.25228586,1.78394583,0.063891626,305,9198400,66.61899389,68.30200247,65.73433568,2.526319416,1.327936913,305,13797600,103.9554521,106.4017988,100.8508529,2.35326453,2.986470731,18.23482709,305,31.27487858,305,66.61952165,305,103.9449251
310,2759520,17.89356271,18.09601496,17.91291856,1.131425018,0.108172156,310,4599200,30.62020766,31.14681146,30.60209825,1.71979174,0.059142009,310,9198400,64.89539535,66.49264064,64.10499084,2.461261369,1.217967014,310,13797600,100.9074227,103.2879298,98.13730347,2.359100067,2.745208591,17.89087567,310,30.62300736,310,64.89617874,310,100.8985726
315,2759520,17.56382976,17.75553865,17.58154666,1.091498235,0.100871506,315,4599200,29.99974105,30.49747134,29.98325512,1.659115278,0.054953571,315,9198400,63.2832439,64.80053358,62.57440055,2.397616786,1.12011222,315,13797600,98.07994377,100.3913192,95.6000832,2.356623965,2.528407409,17.56116337,315,30.00279322,315,63.28416753,315,98.07255143
320,2759520,17.24741627,17.42913242,17.2636667,1.053584767,0.094219466,320,4599200,29.40832708,29.87935243,29.3933043,1.601673383,0.051083436,320,9198400,61.77058215,63.21330088,61.13290669,2.335608126,1.032328716,320,13797600,95.44793785,97.68859605,93.22149164,2.347518716,2.332628921,17.24473912,320,29.41154549,320,61.77163703,320,95.44177628
325,2759520,16.94345316,17.11586318,16.9583914,1.017561286,0.088165258,325,4599200,28.84371378,29.28999647,28.83002375,1.547244206,0.047462756,325,9198400,60.34721556,61.72034245,59.77198888,2.275377371,0.953195075,325,13797600,92.99002473,95.15962148,90.98583029,2.33314999,2.155278959,16.94076041,325,28.84695872,325,60.34842922,325,92.98488035
330,2759520,16.65115085,16.81488381,16.66490536,0.983313202,0.082603999,330,4599200,28.30389491,28.72721501,28.29140286,1.495624915,0.044135427,330,9198400,59.00438848,60.31252051,58.48413069,2.217008028,0.881727282,330,13797600,90.68788196,92.78696728,88.87921255,2.314626028,1.994389296,16.64846178,330,28.30705404,330,59.00577465,330,90.68357554
335,2759520,16.3697899,16.52542306,16.38246815,0.950734021,0.077449101,335,4599200,27.78707567,28.18905177,27.77564653,1.446629752,0.041131122,335,9198400,57.73453029,58.98190853,57.26279073,2.160541067,0.817083917,335,13797600,88.52572641,90.55548565,86.88956664,2.292846741,1.848230835,16.36713413,335,27.79009844,335,57.73607129,335,88.52212098
340,2759520,16.098713,16.24677685,16.1104104,0.919724741,0.072660439,340,4599200,27.29164412,27.67375124,27.28115985,1.400088317,0.038415664,340,9198400,56.53105456,57.72159097,56.10230152,2.105986548,0.758438078,340,13797600,86.48989364,88.45195465,85.00646733,2.268543684,1.7151441,16.09611619,340,27.29453411,340,56.53270862,340,86.48688875
345,2759520,15.83731808,15.97830082,15.84812274,0.890193275,0.068222783,345,4599200,26.81614728,27.17973241,26.80651334,1.355844046,0.035925871,345,9198400,55.38819844,56.52550214,54.99769959,2.053332169,0.70502175,345,13797600,84.56849551,86.4647853,83.22081164,2.24231231,1.593600385,15.8347942,345,26.8189341,345,55.38991725,345,84.56601427
350,2759520,15.5850523,15.71940386,15.59504486,0.862053925,0.064116271,350,4599200,26.35927103,26.7055667,26.35040973,1.313752866,0.033617388,350,9198400,54.30089315,55.38829546,53.94457145,2.002549592,0.656198595,350,13797600,82.75114071,84.58377883,81.52452102,2.214637896,1.482299433,15.58260371,350,26.36198326,350,54.3026367,350,82.74911763
355,2759520,15.3414069,15.46954245,15.35065906,0.835226889,0.06030845,355,4599200,25.91982307,26.24995919,25.9116645,1.273681992,0.031476182,355,9198400,53.26465869,54.30523661,52.93896177,1.953599138,0.611469087,355,13797600,81.02870538,82.79992509,79.91036887,2.185916342,1.380173244,15.33902925,355,25.92247409,355,53.26640187,355,81.02707951
360,2759520,15.10591265,15.22821583,15.11448744,0.809637803,0.05676448,360,4599200,25.49671843,25.81173265,25.48919691,1.235508866,0.029499959,360,9198400,52.27551757,53.27211544,51.97732707,1.906433288,0.570420945,360,13797600,79.39314425,81.10523427,78.37189886,2.156470862,1.286314332,15.10360076,360,25.49930587,360,52.27724866,360,79.39185771
365,2759520,14.87813594,14.99496164,14.88608942,0.785217323,0.053457514,365,4599200,25.08896704,25.38981391,25.08202247,1.199120208,0.027679771,365,9198400,51.32992357,52.28517309,51.05649768,1.860999304,0.532683216,365,13797600,77.83733424,79.49259606,76.90335726,2.126565405,1.199908739,14.87588741,365,25.09148018,365,51.33163876,365,77.83633435
370,2759520,14.65767526,14.76935219,14.66505825,0.761900738,0.050369475,370,4599200,24.69566305,24.98322211,24.68924269,1.164411164,0.025997925,370,9198400,50.42470256,51.34104102,50.17363093,1.817241183,0.497913954,370,13797600,76.35494434,77.9556612,75.49960464,2.096415457,1.120215208,14.65549117,370,24.69809119,370,50.4264002,370,76.35418579
