T,P,NIST,PR,New,PR_rate,New_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,100000,2.345274823,2.347227768,2.346437082,0.083271509,0.049557498,0.083271509,0.049557498,,,165,1000000,24.71768866,24.93557451,24.83812082,0.881497661,0.487230675,165,3000000,85.87531499,88.22801598,86.66076676,2.739670876,0.914642083,165,5000000,179.9660837,188.1608767,177.6737955,4.553520744,-1.27373348,165,7000000,411.9188878,411.3479223,336.835436,-0.138611136,-18.22772735,165,10000000,652.496819,647.132461,580.6420809,-0.822127834,-11.01227408
170,100000,2.275217036,2.277037437,2.276228347,0.080009992,0.044448967,0.080009992,0.044448967,,,170,1000000,23.86111376,24.06268451,23.96502206,0.844766732,0.435471284,170,3000000,81.400349,83.50767766,82.0566228,2.58884475,0.806229713,170,5000000,162.6782088,169.5369752,161.6026828,4.216155611,-0.661137095,170,7000000,305.9497439,316.9988464,279.4960483,3.611410944,-8.646418588,170,10000000,577.0103662,566.5048655,495.9772339,-1.820677994,-14.04361812
175,100000,2.209273211,2.210967216,2.210139746,0.07667704,0.039222641,0.07667704,0.039222641,,,175,1000000,23.06889739,23.25518383,23.15713481,0.807522106,0.382495197,175,3000000,77.52631465,79.41943743,78.05405402,2.441909944,0.680722889,175,5000000,150.0581797,155.9303098,149.3975978,3.913235605,-0.440217175,175,7000000,259.0434901,269.6618412,245.5101134,4.099061174,-5.224364707,175,10000000,495.4538204,489.199311,425.6288364,-1.262379881,-14.09313665
180,100000,2.14708632,2.14866099,2.147811232,0.073339887,0.033762597,0.073339887,0.033762597,,,180,1000000,22.33328923,22.50539085,22.4063525,0.770605789,0.327149602,180,3000000,74.11833958,75.8245636,74.51813342,2.302026767,0.539399346,180,5000000,140.155726,145.2608869,139.5827418,3.642491799,-0.408819692,180,7000000,230.6035224,239.9972456,221.9314063,4.073538464,-3.760617357,180,10000000,423.2700611,424.4920704,372.5512515,0.288706761,-11.98261213
185,100000,2.08834012,2.089802929,2.088964281,0.070046492,0.029887908,0.070046492,0.029887908,,,185,1000000,21.64783489,21.80685281,21.71051596,0.734567346,0.289548915,185,3000000,71.08254719,72.62537676,71.41036105,2.170475923,0.461173488,185,5000000,132.0366801,136.5255443,131.6072951,3.399709927,-0.3252013,185,7000000,210.578175,218.8389084,204.6575315,3.922882043,-2.811613064,185,10000000,369.1131984,374.919398,334.5249111,1.573013273,-9.370644961
190,100000,2.032753397,2.034111894,2.033297269,0.06683038,0.026755429,0.06683038,0.026755429,,,190,1000000,21.0071012,21.15409934,21.0617188,0.699754497,0.25999587,190,3000000,68.35088064,69.75043565,68.62879397,2.047603476,0.406598025,190,5000000,125.1786717,129.1607968,124.8646669,3.18115308,-0.250845256,190,7000000,195.2901301,202.5889659,191.0388468,3.737431953,-2.176906381,190,10000000,329.8485919,337.5020147,305.780017,2.320283608,-7.296855433
195,100000,1.980075173,1.981336764,1.980544917,0.063714309,0.023723573,0.063714309,0.023723573,,,195,1000000,20.40647101,20.54245472,20.45369103,0.666375429,0.231397275,195,3000000,65.87238742,67.14588184,66.10299858,1.933275029,0.350087752,195,5000000,119.2594159,122.8177433,118.9974482,2.98368677,-0.2196621,195,7000000,183.0163609,189.5069987,179.7644956,3.546479524,-1.776816708,195,10000000,300.4917887,308.6278557,282.9267909,2.707583818,-5.845416895
200,100000,1.93008069,1.931252501,1.930488448,0.060713019,0.021126473,0.060713019,0.021126473,,,200,1000000,19.84198719,19.96789293,19.8831299,0.634541995,0.207351744,200,3000000,63.60790784,64.77009549,63.80216915,1.827111893,0.30540433,200,5000000,114.0659245,117.2651027,113.8464191,2.804674772,-0.192437298,200,7000000,172.8190447,178.6276099,170.259558,3.361067757,-1.481021237,200,10000000,277.6447592,285.6659601,264.3881411,2.889015764,-4.774668956
205,100000,1.882568033,1.883656822,1.882924875,0.057835322,0.018955072,0.057835322,0.018955072,,,205,1000000,19.31023246,19.42692417,19.34647754,0.604299859,0.187698848,205,3000000,61.52668258,62.59024496,61.694135,1.728619747,0.272162274,205,5000000,109.4500609,112.341602,109.2711553,2.641881657,-0.163458665,205,7000000,164.1340514,169.3624933,162.0885877,3.185470608,-1.246215295,205,10000000,259.2335183,266.8915268,248.9762545,2.954096574,-3.956766043
210,100000,1.837355257,1.838367377,1.837667302,0.05508567,0.016983373,0.05508567,0.016983373,,,210,1000000,18.8082355,18.91650504,18.84020902,0.575649637,0.169997432,210,3000000,59.60410152,60.57997584,59.74849344,1.637260344,0.242251645,210,5000000,105.3046293,107.9302939,105.1535442,2.493399098,-0.143474282,210,7000000,156.596856,161.3278313,154.9233651,3.02111766,-1.068661863,210,10000000,243.9747642,251.1782329,235.8304191,2.952546671,-3.338191592
215,100000,1.794277955,1.795219329,1.794550839,0.052465335,0.015208579,0.052465335,0.015208579,,,215,1000000,18.33339674,18.43396674,18.36166933,0.54856177,0.154213606,215,3000000,57.82016131,58.71781444,57.94503525,1.552491568,0.215969543,215,5000000,101.5495608,103.9436827,101.4191057,2.357589638,-0.128464417,215,7000000,149.9588803,154.2599457,148.5653117,2.868163234,-0.929300422,215,10000000,231.0429656,237.7721212,224.4417834,2.912512634,-2.857123209
220,100000,1.753187168,1.754063293,1.7534265,0.049973302,0.013651281,0.049973302,0.013651281,,,220,1000000,17.88342903,17.97695704,17.90856558,0.522987013,0.140557787,220,3000000,56.15837931,56.98603554,56.26750202,1.47378938,0.194312433,220,5000000,98.12347472,100.3146134,98.01139522,2.233042317,-0.114222919,220,7000000,144.0433368,147.97022,142.8714833,2.726181831,-0.813542295,220,10000000,219.8849228,226.1525343,214.4550176,2.85040531,-2.469430424
225,100000,1.713947595,1.714763553,1.714157612,0.047606938,0.012253429,0.047606938,0.012253429,,,225,1000000,17.45630979,17.54339301,17.47872679,0.498863836,0.128417719,225,3000000,54.60501075,55.36984086,54.70084055,1.400659202,0.175496342,225,5000000,94.97828521,96.99043508,94.88117937,2.118536746,-0.102240042,225,7000000,138.7201826,142.3192743,137.7241418,2.594497513,-0.718021554,225,10000000,210.1158929,215.9488257,205.5884992,2.776055055,-2.15471264
230,100000,1.676436048,1.677196522,1.676620194,0.045362496,0.01098436,0.045362496,0.01098436,,,230,1000000,17.05024199,17.13142222,17.07027193,0.476123621,0.117475959,230,3000000,53.14847267,53.85675107,53.23282712,1.332641111,0.158714719,230,5000000,92.07562241,93.92911723,91.99035225,2.013013612,-0.092608835,230,7000000,133.8910754,137.2013261,133.0356103,2.472346007,-0.638926191,230,10000000,201.459468,206.8897594,197.6386489,2.695475906,-1.896569614
235,100000,1.640540116,1.641249412,1.640701566,0.043235488,0.009841272,0.043235488,0.009841272,,,235,1000000,16.66362209,16.73939063,16.68156999,0.454694302,0.107707114,235,3000000,51.77891228,52.43614792,51.85351643,1.269311407,0.144082098,235,5000000,89.38438232,91.09658506,89.30921484,1.915550227,-0.084094644,235,7000000,129.4799074,132.5342807,128.7397682,2.358955451,-0.57162475,235,10000000,193.7114286,198.7719446,190.4559404,2.612399283,-1.680586559
240,100000,1.606156997,1.60681907,1.60629846,0.041220968,0.008807549,0.041220968,0.008807549,,,240,1000000,16.29501353,16.36581583,16.31113634,0.434502894,0.098943266,240,3000000,50.48787828,51.09892404,50.55413059,1.210282104,0.131224201,240,5000000,86.87900308,88.46484043,86.81249031,1.825340184,-0.07655793,240,7000000,125.4266124,128.2532088,124.7821189,2.253585852,-0.513841108,240,10000000,186.7171991,191.4395659,183.9203595,2.529154715,-1.497901406
245,100000,1.573192489,1.57381097,1.573316227,0.039313736,0.007865411,0.039313736,0.007865411,,,245,1000000,15.9431246,16.00936465,15.95763383,0.415477215,0.091006164,245,3000000,49.26806694,49.83721129,49.32705017,1.155199279,0.119718984,245,5000000,84.53822396,86.01060621,84.4789636,1.741676355,-0.070098886,245,7000000,121.6829814,124.3059153,121.1181823,2.155547001,-0.464156209,245,10000000,180.357304,184.770993,177.9362816,2.447191713,-1.342347863
250,100000,1.541560101,1.542138317,1.54166811,0.037508496,0.007006461,0.037508496,0.007006461,,,250,1000000,15.60678989,15.66883422,15.61987071,0.397547041,0.083814988,250,3000000,48.11312339,48.64416758,48.16577754,1.103740832,0.10943822,250,5000000,82.34417324,83.71432812,82.29111993,1.663936651,-0.064428733,250,7000000,118.2097535,120.6498451,117.712137,2.064205032,-0.420960619,250,10000000,174.5376992,178.6697006,172.428367,2.367397677,-1.208525249
255,100000,1.511180274,1.511721276,1.511274309,0.035799958,0.006222623,0.035799958,0.006222623,,,255,1000000,15.28495453,15.34313593,15.29676864,0.380644847,0.077292402,255,3000000,47.01748429,47.51380744,47.06461881,1.055614006,0.100248923,255,5000000,80.28168581,81.5594267,80.23402771,1.591572063,-0.059363602,255,7000000,114.9745438,117.2498705,114.5341165,1.978983022,-0.38306505,255,10000000,169.1831661,173.0579617,167.3350484,2.290296219,-1.092376787
260,100000,1.481979698,1.482486282,1.482061276,0.034182927,0.005504655,0.034182927,0.005504655,,,260,1000000,14.97666097,15.03128179,14.98734673,0.364706262,0.071349368,260,3000000,45.97625185,46.44086619,46.01853593,1.010552869,0.091969389,260,5000000,78.33778429,79.53172778,78.29479556,1.524096583,-0.054876112,260,7000000,111.950337,114.0766753,111.558847,1.899358549,-0.349699675,260,10000000,164.2326903,167.8723716,162.6051772,2.216173464,-0.990979965
265,100000,1.453890702,1.454365432,1.453961153,0.03265235,0.004845664,0.03265235,0.004845664,,,265,1000000,14.68103751,14.73237274,14.69071538,0.349670308,0.065920891,265,3000000,44.98509209,45.42068987,45.02309664,0.968315864,0.084482555,265,5000000,76.50127878,77.61902267,76.46235082,1.461078697,-0.05088537,265,7000000,109.11437,111.1055543,108.7650221,1.824859845,-0.320166723,265,10000000,159.6361577,163.0606085,158.1963778,2.145159876,-0.901913387
270,100000,1.426850723,1.427295949,1.426911224,0.031203357,0.004240126,0.031203357,0.004240126,,,270,1000000,14.39728858,14.44558854,14.40606458,0.335479503,0.06095587,270,3000000,44.0401518,44.44914543,44.07437321,0.928683503,0.077705013,270,5000000,74.7624542,75.81072412,74.72709212,1.40213417,-0.047299253,270,7000000,106.4472901,108.3155054,106.1344777,1.755061399,-0.293866001,270,10000000,155.351946,158.5790472,154.073099,2.077284035,-0.823193418
275,100000,1.400801829,1.401219706,1.400853415,0.029831284,0.00368261,0.029831284,0.00368261,,,275,1000000,14.12468631,14.17017908,14.13265319,0.322079854,0.056403985,275,3000000,43.13799038,43.52254668,43.16885462,0.891456233,0.071547713,275,5000000,73.11282308,74.09759426,73.08060085,1.346919918,-0.044071931,275,7000000,103.9325109,105.6885333,103.6515297,1.689579507,-0.270349705,275,10000000,151.3451395,154.3909732,150.2050896,2.012508404,-0.753278176
280,100000,1.375690296,1.376082803,1.375733882,0.028531687,0.003168358,0.028531687,0.003168358,,,280,1000000,13.86256321,13.90545687,13.86980247,0.309420783,0.052221635,280,3000000,42.27552324,42.637593,42.30339776,0.856452477,0.065935365,280,5000000,71.54492806,72.47152702,71.51547733,1.295128789,-0.041163966,280,7000000,101.5557129,103.209109,101.3025883,1.628068007,-0.249247072,280,10000000,147.5861839,150.4652263,146.5664979,1.950753319,-0.690908802
285,100000,1.351466229,1.351835184,1.351502629,0.027300349,0.002693393,0.027300349,0.002693393,,,285,1000000,13.61030589,13.65079043,13.61688959,0.297455012,0.048372884,285,3000000,41.44997471,41.7913181,41.47518046,0.823506856,0.060810047,285,5000000,70.05218256,70.92537257,70.02519075,1.246485086,-0.038530999,285,7000000,99.30445152,100.8637442,99.07581852,1.570214326,-0.230234398,285,10000000,144.0498586,146.7751568,143.1351007,1.891913182,-0.635028628
290,100000,1.328083229,1.328430301,1.328113165,0.02613328,0.002254096,0.02613328,0.002254096,,,290,1000000,13.36734945,13.40559857,13.37334139,0.286138413,0.044825238,290,3000000,40.65883846,40.98104698,40.68165579,0.792468591,0.056119005,290,5000000,68.6287411,69.45279436,68.60393865,1.200740747,-0.03614003,290,7000000,97.16784615,98.64065405,96.96083312,1.515735881,-0.213046845,290,10000000,140.7144819,143.2978132,139.8916254,1.835867435,-0.584770272
295,100000,1.305498088,1.305824811,1.305522203,0.025026714,0.001847212,0.025026714,0.001847212,,,295,1000000,13.13317267,13.16934535,13.13862946,0.275429844,0.04154966,295,3000000,39.899844,40.20435963,39.92051824,0.763200051,0.051815356,295,5000000,67.26939287,68.04815182,67.24654494,1.157672035,-0.033964812,295,7000000,95.13633075,96.52948515,94.94847111,1.464376846,-0.197463613,295,10000000,137.5612883,140.0133017,136.8192653,1.782487974,-0.539412698
300,100000,1.283670519,1.283978306,1.283689388,0.023977104,0.001469895,0.023977104,0.001469895,,,300,1000000,12.90729376,12.94153565,12.91226579,0.265290977,0.038521039,300,3000000,39.17092833,39.45906007,39.18967554,0.735575468,0.047860001,300,5000000,65.96947371,66.70640333,65.94837669,1.117076706,-0.031979966,300,7000000,93.20145218,94.52109644,93.03062019,1.415905259,-0.183293269,300,10000000,134.5739357,136.9042774,133.9032948,1.731644158,-0.498343839
305,100000,1.262562913,1.262853064,1.262577048,0.022981112,0.001119559,0.022981112,0.001119559,,,305,1000000,12.68926656,12.72171125,12.69379874,0.255686125,0.035716644,305,3000000,38.4702117,38.74315007,38.48722224,0.709479766,0.044217444,305,5000000,64.72479285,65.4230255,64.70526813,1.078771535,-0.030165758,305,7000000,91.35570555,92.60737963,91.20005803,1.370110467,-0.170375255,305,10000000,131.7381115,133.9555355,131.1307337,1.683206145,-0.461049483
310,100000,1.242140116,1.242413829,1.242149977,0.022035606,0.00079389,0.022035606,0.00079389,,,310,1000000,12.47867722,12.5094474,12.4828097,0.246582067,0.0331163,310,3000000,37.79597672,38.05480642,37.81141891,0.684807531,0.040856702,310,5000000,63.53157151,64.19394544,63.51346197,1.042590185,-0.028504787,310,7000000,89.59239889,90.78111159,89.45033109,1.326800842,-0.15857126,310,10000000,129.041215,131.1536804,128.4900915,1.63704708,-0.427091033
315,100000,1.222369235,1.222627616,1.222375236,0.021137642,0.000490901,0.021137642,0.000490901,,,315,1000000,12.27514129,12.30434973,12.27891011,0.237947884,0.030702918,315,3000000,37.14665051,37.39236152,37.16067457,0.661462076,0.037753239,315,5000000,62.38639104,63.01548377,62.36956084,1.008381346,-0.026977359,315,7000000,87.90554099,89.035832,87.7756556,1.285801781,-0.14775563,315,10000000,126.4720986,128.4868554,125.9711626,1.593044479,-0.39608419
320,100000,1.203219459,1.203463526,1.20322197,0.020284462,0.000208674,0.020284462,0.000208674,,,320,1000000,12.07830103,12.10605151,12.08173851,0.229754797,0.028459914,320,3000000,36.52078909,36.75428644,36.5335281,0.639354613,0.034881539,320,5000000,61.28614912,61.88430629,61.2704767,0.976007111,-0.025572524,320,7000000,86.28974788,87.36574127,86.17081647,1.246953923,-0.137827969,320,10000000,124.0208565,125.9445206,123.5648196,1.55108107,-0.367709825
325,100000,1.184661891,1.184892586,1.184661244,0.019473479,-5.46E-05,0.019473479,5.46119E-05,,,325,1000000,11.88782314,11.91421125,11.89095813,0.221976019,0.026371515,325,3000000,35.9170639,36.13917628,35.92863505,0.618403503,0.032216309,325,5000000,60.22802221,60.79738273,60.21339581,0.945341551,-0.024285051,325,7000000,84.74016436,85.7656149,84.63109799,1.210111581,-0.128706813,325,10000000,121.6786493,123.5172688,121.2628733,1.511045245,-0.341700069
330,100000,1.166669406,1.1668876,1.166665904,0.018702269,-0.000300227,0.018702269,0.000300227,,,330,1000000,11.70339657,11.72851049,11.70625539,0.214586604,0.024427298,330,3000000,35.33425003,35.54573739,35.34476063,0.598533593,0.02974622,330,5000000,59.2094336,59.75195157,59.19576094,0.916269475,-0.02309203,330,7000000,83.25239772,84.23073107,83.15224854,1.17514135,-0.120295844,330,10000000,119.4375586,121.1966723,119.0580006,1.472831246,-0.317787799
335,100000,1.149216516,1.149423013,1.149210431,0.017968559,-0.00052944,0.017968559,0.00052944,,,335,1000000,11.52473075,11.54865186,11.52733726,0.20756332,0.022616675,335,3000000,34.77121586,34.97277612,34.78076322,0.579675619,0.02745765,335,5000000,58.2280257,58.74548962,58.2152278,0.88868533,-0.021978932,335,7000000,81.82246151,82.75680928,81.7303963,1.141920876,-0.112518264,335,10000000,117.2904654,118.9751543,116.9435783,1.436339183,-0.295750474
340,100000,1.132279245,1.132474792,1.132270819,0.017270222,-0.000744168,0.017270222,0.000744168,,,340,1000000,11.35155381,11.37435732,11.35392883,0.200884522,0.020922479,340,3000000,34.22691402,34.41918907,34.23557888,0.561765665,0.025315927,340,5000000,57.28163626,57.77568593,57.26962451,0.862492234,-0.020969638,340,7000000,80.44672756,81.33995796,80.36197158,1.110337768,-0.105356649,340,10000000,115.2309475,116.8458803,114.9135302,1.401474916,-0.275461851
345,100000,1.115835024,1.116020311,1.115824476,0.016605262,-0.000945238,0.016605262,0.000945238,,,345,1000000,11.18361112,11.2053666,11.18577383,0.194530033,0.019338273,345,3000000,33.70037333,33.88395433,33.70823118,0.544744687,0.02331679,345,5000000,56.36827763,56.84041895,56.3569805,0.837601122,-0.020041641,345,7000000,79.12188482,79.97662954,79.04376312,1.080288627,-0.098735887,345,10000000,113.2531933,114.8026667,112.962439,1.368149877,-0.256729375
350,100000,1.099862581,1.100038249,1.099850126,0.015971811,-0.001132425,0.015971811,0.001132425,,,350,1000000,11.02066389,11.04143575,11.02263306,0.188481034,0.017867966,350,3000000,33.19069179,33.36612388,33.19782289,0.528558074,0.021485221,350,5000000,55.4861187,55.93773686,55.47550544,0.813929992,-0.019127771,350,7000000,77.84490395,78.66358182,77.77287797,1.051678185,-0.092524981,350,10000000,111.3519273,112.8399018,111.0854676,1.336280827,-0.239295076
