TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
670	0.113945931	0.002951478	1.019208088	0.058965057	1.373271531	0.501452474	2.017383892	0.447488025	15.1472228	0.015772266	6.860549469	0.015130454
680	0.10874147	0.000317125	1.024205868	0.031274998	1.498220908	0.136930225	0.690678926	0.462191042	15.63985411	0.147985837	7.336229303	0.021343106
690	0.106039548	0.00041947	1.012718398	0.001343087	1.563471941	0.118338606	0.050283486	0.60355517	15.43777966	0.243613679	7.820185186	0.023308462
700	0.10345595	0.000936822	0.989769273	0.026356473	1.586606099	0.234940984	0.494493665	0.448801995	14.38212987	0.200252931	8.295389793	0.01387708
710	0.098626129	0.000366886	0.964143622	0.032368305	1.580535612	0.230589312	0.777835084	0.207605386	12.60550107	0.023573929	8.755050666	0.001231851
720	0.093376085	0.001569721	0.928811752	0.028999617	1.553600083	0.149614926	0.956459514	0.001015112	10.52463043	0.140513123	9.187329752	0.009452054
730	0.089788441	0.00058258	0.894008253	0.012644988	1.513142673	0.044874197	1.072457314	0.127383669	8.545462143	0.186598144	9.575430616	0.018465991
740	0.085908479	0.000546775	0.852607679	0.001765893	1.460773186	0.044125236	1.136291016	0.161229681	6.870661967	0.127546223	9.910360959	0.019782619
750	0.079795049	0.000291266	0.810649174	0.013531175	1.403133067	0.090177909	1.16550649	0.127014305	5.526903539	0.033581709	10.17928785	0.015424021
760	0.073931126	0.000809271	0.767614709	0.018323881	1.337508093	0.094327822	1.169321901	0.05934251	4.460449936	0.032994264	10.37340002	0.007392371
770	0.071049792	0.001559066	0.719810306	0.011980812	1.271798297	0.06200273	1.155573308	0.007626789	3.624402658	0.06419239	10.48856641	0.003275154
780	0.065071865	0.00063596	0.677087347	0.006394491	1.201930212	0.017804092	1.128864408	0.051755507	2.966974645	0.062931944	10.52309581	0.014637922
790	0.058869689	0.000742137	0.633331189	0.001204169	1.131803539	0.022135432	1.090512678	0.066721393	2.444551726	0.040120486	10.47199869	0.018178569
800	0.055562329	0.000562097	0.587138528	0.009232015	1.06066099	0.04374713	1.045947413	0.053519054	2.021392069	0.006014177	10.34129038	0.015464655
810	0.049097104	0.001454338	0.546630067	0.008043018	0.990429317	0.044904194	0.995679257	0.025089675	1.686890748	0.015440346	10.13999325	0.009737171
820	0.047495529	0.001272058	0.502699273	0.006900199	0.921081724	0.029833279	0.94233306	0.006026136	1.414206954	0.028726572	9.873696992	0.000839956
830	0.039950996	0.002029863	0.460057104	0.002789149	0.852233769	0.00712926	0.885184503	0.026980247	1.199668189	0.02433972	9.553553995	0.012834641
840	0.039622265	0.001805524	0.419419422	0.002662314	0.785036171	0.012724654	0.827365376	0.034528643	1.022222318	0.016808389	9.196798205	0.016881371
850	0.035655385	0.001932045	0.377144663	0.003720366	0.719742451	0.023245444	0.768064287	0.027712871	0.875579037	0.008978227	8.805758802	0.020826248
860	0.026738182	0.002957565	0.339390841	0.005341592	0.657743122	0.02152499	0.708997894	0.012700229	0.763897432	0.005817819	8.401961038	0.012227731
870	0.026756315	0.001031046	0.303154658	0.00456388	0.596728958	0.012597189	0.651096431	0.003135884	0.669860935	0.012782073	7.986840281	0.001516147
880	0.019569663	0.002220121	0.265531232	0.000455335	0.535067221	0.003203355	0.592457639	0.015885359	0.588207149	0.009746943	7.569649449	0.009052458
890	0.019427497	0.001545211	0.233772583	0.000920485	0.479092962	0.007862903	0.534141187	0.021178316	0.528199033	0.009327741	7.16039216	0.018485009
900	0.015084565	0.001072444	0.20043552	0.002824249	0.42372986	0.012409937	0.478567997	0.016448011	0.48809068	0.012909971	6.765489714	0.023802081
910	0.010728433	0.00050419	0.168214995	0.002716136	0.369184546	0.010265112	0.422833631	0.007182334	0.444774768	0.000222906	6.382699042	0.016323692
920	0.005426701	0.001166231	0.134900875	0.002971839	0.316164068	0.004091443	0.36812464	0.003561765	0.419627893	0.004266465	6.017624872	0.000702282
930	0.003668521	0.000463434	0.103633757	0.001474633	0.268438828	0.00062893	0.316522183	0.013373734	0.394815619	0.01510592	5.671114886	0.018323803
940	0.000772885	0.000899744	0.077863014	0.003748142	0.219855212	0.003792173	0.265770866	0.0165509	0.384865478	0.013916666	5.343283359	0.03286668
950	0.003284767	0.000649049	0.050499171	0.004272973	0.174912399	0.003801658	0.21759421	0.013335589	0.37561015	0.011299977	5.03828797	0.029917587
960	0.004611287	0.000564473	0.025208443	0.003188129	0.130563637	0.00328573	0.169036818	0.001863195	0.370587086	0.00162743	4.750042991	0.011001376
970	0.005494252	0.002216542	0.000402506	0.000384815	0.08933834	0.00142557	0.122853792	0.011179014	0.368485143	0.012299819	4.481263014	0.02266974
980	0.012386611	0.001800007	0.025471782	0.005721278	0.048609832	0.001809117	0.078734168	0.019201073	0.369287723	0.023232966	4.229077941	0.050336582
990	0.014658483	0.000399687	0.048261144	0.004827484	0.011441486	0.000204249	0.036726517	0.012308375	0.373396785	0.016866945	3.995024317	0.039261084
1000	0.01869972	0.000545897	0.069267863	0.006102221	0.027252504	0.005040203	0.00278118	0.022518114	0.378423234	0.032077407	3.774796506	0.066367259
