Tr,Pr,PR_liq_alpha_1Mpa
2.393272962,0.793650794,0.503926049
2.425614489,0.793650794,0.497150323
2.457956016,0.793650794,0.490239892
2.490297542,0.793650794,0.483526681
2.522639069,0.793650794,0.476912195
2.554980595,0.793650794,0.470257502
2.587322122,0.793650794,0.463883432
0.388098318,0.992063492,0.762403097
0.420439845,0.992063492,0.785341042
0.452781371,0.992063492,0.806586852
0.485122898,0.992063492,0.826632127
0.517464424,0.992063492,0.845879717
0.549805951,0.992063492,0.864198679
0.582147477,0.992063492,0.881639955
0.614489004,0.992063492,0.898398237
0.64683053,0.992063492,0.914385451
0.679172057,0.992063492,0.929432345
0.711513583,0.992063492,0.943905139
0.74385511,0.992063492,0.957476615
0.776196636,0.992063492,0.970198676
0.808538163,0.992063492,0.982072602
0.84087969,0.992063492,0.992945243
0.873221216,0.992063492,1.002646934
0.905562743,0.992063492,1.01083048
0.918499353,0.992063492,1.013542274
0.931435964,0.992063492,1.015831107
0.937904269,0.992063492,1.01678143
0.944372574,0.992063492,1.017582728
0.957309185,0.992063492,1.018626567
0.970245796,0.992063492,1.018619193
0.983182406,0.992063492,1.016792023
0.996119017,0.992063492,1.009336541
1.002587322,0.992063492,0.99476656
1.009055627,0.992063492,0.987556019
1.021992238,0.992063492,0.975462451
1.034928849,0.992063492,0.964813424
1.047865459,0.992063492,0.955050391
1.06080207,0.992063492,0.945862183
1.067270375,0.992063492,0.941457289
1.07373868,0.992063492,0.937131214
1.086675291,0.992063492,0.928775216
1.099611902,0.992063492,0.920748416
1.131953428,0.992063492,0.901817216
1.164294955,0.992063492,0.884257547
1.196636481,0.992063492,0.867751088
1.228978008,0.992063492,0.852130377
1.261319534,0.992063492,0.83729604
1.293661061,0.992063492,0.823221487
1.326002587,0.992063492,0.809561415
1.358344114,0.992063492,0.796380555
1.39068564,0.992063492,0.783945697
1.423027167,0.992063492,0.771748189
1.455368693,0.992063492,0.759967001
1.48771022,0.992063492,0.748554048
1.520051746,0.992063492,0.737393885
1.552393273,0.992063492,0.726580127
1.584734799,0.992063492,0.716005223
1.617076326,0.992063492,0.70569674
1.649417853,0.992063492,0.695653299
1.681759379,0.992063492,0.685791141
1.714100906,0.992063492,0.676102393
1.746442432,0.992063492,0.666629289
1.778783959,0.992063492,0.657411236
1.811125485,0.992063492,0.648302047
1.843467012,0.992063492,0.639340133
1.875808538,0.992063492,0.63060847
1.908150065,0.992063492,0.621901841
1.940491591,0.992063492,0.613399222
1.972833118,0.992063492,0.605132042
2.005174644,0.992063492,0.596939695
2.037516171,0.992063492,0.588719434
2.069857697,0.992063492,0.580771417
2.102199224,0.992063492,0.572922158
2.13454075,0.992063492,0.565090393
2.166882277,0.992063492,0.557506899
2.199223803,0.992063492,0.550028559
2.23156533,0.992063492,0.542446304
2.263906856,0.992063492,0.535115641
2.296248383,0.992063492,0.52776546
2.328589909,0.992063492,0.520741297
2.360931436,0.992063492,0.513695532
2.393272962,0.992063492,0.506697417
2.425614489,0.992063492,0.499539818
2.457956016,0.992063492,0.492789937
2.490297542,0.992063492,0.485935363
2.522639069,0.992063492,0.479256462
2.554980595,0.992063492,0.472748331
2.587322122,0.992063492,0.466057458
0.388098318,1.388888889,0.751142074
0.420439845,1.388888889,0.773521078
0.452781371,1.388888889,0.794350141
0.485122898,1.388888889,0.814097457
0.517464424,1.388888889,0.83297739
0.549805951,1.388888889,0.850848526
0.582147477,1.388888889,0.868058448
0.614489004,1.388888889,0.884322059
0.64683053,1.388888889,0.899969693
0.679172057,1.388888889,0.914635512
0.711513583,1.388888889,0.928663753
0.74385511,1.388888889,0.941777553
0.776196636,1.388888889,0.954015724
0.808538163,1.388888889,0.965471112
0.84087969,1.388888889,0.975922114
0.873221216,1.388888889,0.985260616
0.905562743,1.388888889,0.99327614
0.918499353,1.388888889,0.996031524
0.931435964,1.388888889,0.998480632
0.937904269,1.388888889,0.999576231
0.944372574,1.388888889,1.000572349
0.957309185,1.388888889,1.00225447
0.970245796,1.388888889,1.003436366
0.983182406,1.388888889,1.004012026
0.996119017,1.388888889,1.003815794
1.002587322,1.388888889,1.003361773
1.009055627,1.388888889,1.002618309
1.021992238,1.388888889,1.000038682
1.034928849,1.388888889,0.995489334
1.047865459,1.388888889,0.988251755
1.06080207,1.388888889,0.978475514
1.067270375,1.388888889,0.973273416
1.07373868,1.388888889,0.96818233
1.086675291,1.388888889,0.958461504
1.099611902,1.388888889,0.949250344
1.131953428,1.388888889,0.927873105
1.164294955,1.388888889,0.908307208
1.196636481,1.388888889,0.890175172
1.228978008,1.388888889,0.873164063
1.261319534,1.388888889,0.857149985
1.293661061,1.388888889,0.841906702
1.326002587,1.388888889,0.827334385
1.358344114,1.388888889,0.813511562
1.39068564,1.388888889,0.800125975
1.423027167,1.388888889,0.787176162
1.455368693,1.388888889,0.774782829
1.48771022,1.388888889,0.762711995
1.520051746,1.388888889,0.751042272
1.552393273,1.388888889,0.739760118
1.584734799,1.388888889,0.728524675
1.617076326,1.388888889,0.717830118
1.649417853,1.388888889,0.70714299
1.681759379,1.388888889,0.696998139
1.714100906,1.388888889,0.686778541
1.746442432,1.388888889,0.677220073
1.778783959,1.388888889,0.66734189
1.811125485,1.388888889,0.658210146
1.843467012,1.388888889,0.648694466
1.875808538,1.388888889,0.639615773
1.908150065,1.388888889,0.630636484
1.940491591,1.388888889,0.621829559
1.972833118,1.388888889,0.613226481
2.005174644,1.388888889,0.604664452
2.037516171,1.388888889,0.596348379
2.069857697,1.388888889,0.588080834
2.102199224,1.388888889,0.579915545
2.13454075,1.388888889,0.571880031
2.166882277,1.388888889,0.563970889
2.199223803,1.388888889,0.55624919
2.23156533,1.388888889,0.548545249
2.263906856,1.388888889,0.540955318
2.296248383,1.388888889,0.533452259
2.328589909,1.388888889,0.526098634
2.360931436,1.388888889,0.518689469
2.393272962,1.388888889,0.51149046
2.425614489,1.388888889,0.504378262
2.457956016,1.388888889,0.49733005
2.490297542,1.388888889,0.490299315
2.522639069,1.388888889,0.483529916
2.554980595,1.388888889,0.476630004
2.587322122,1.388888889,0.469810627
0.388098318,1.587301587,0.745371979
0.420439845,1.587301587,0.767583296
0.452781371,1.587301587,0.788403739
0.485122898,1.587301587,0.807919373
0.517464424,1.587301587,0.826542131
0.549805951,1.587301587,0.844449251
0.582147477,1.587301587,0.861325738
0.614489004,1.587301587,0.877511503
0.64683053,1.587301587,0.892735263
0.679172057,1.587301587,0.907323805
0.711513583,1.587301587,0.921055242
0.74385511,1.587301587,0.934013236
0.776196636,1.587301587,0.946069961
0.808538163,1.587301587,0.957323829
0.84087969,1.587301587,0.967576472
0.873221216,1.587301587,0.976749903
0.905562743,1.587301587,0.984662434
0.918499353,1.587301587,0.987410166
0.931435964,1.587301587,0.989882436
0.937904269,1.587301587,0.991001557
0.944372574,1.587301587,0.9920375
0.957309185,1.587301587,0.993850886
0.970245796,1.587301587,0.995247221
0.983182406,1.587301587,0.996175631
0.996119017,1.587301587,0.99654391
1.002587322,1.587301587,0.996478238
1.009055627,1.587301587,0.996227246
1.021992238,1.587301587,0.995074082
1.034928849,1.587301587,0.992880469
1.047865459,1.587301587,0.989394162
1.06080207,1.587301587,0.984367725
1.067270375,1.587301587,0.981235659
1.07373868,1.587301587,0.977704751
1.086675291,1.587301587,0.969657764
1.099611902,1.587301587,0.960893617
1.131953428,1.587301587,0.939275659
1.164294955,1.587301587,0.919179238
1.196636481,1.587301587,0.900437581
1.228978008,1.587301587,0.882861819
1.261319534,1.587301587,0.866279701
1.293661061,1.587301587,0.850591788
1.326002587,1.587301587,0.835648013
1.358344114,1.587301587,0.821273751
1.39068564,1.587301587,0.807565795
1.423027167,1.587301587,0.79434704
1.455368693,1.587301587,0.781656639
1.48771022,1.587301587,0.769264396
1.520051746,1.587301587,0.757270271
1.552393273,1.587301587,0.745765118
1.584734799,1.587301587,0.734304361
1.617076326,1.587301587,0.723343533
1.649417853,1.587301587,0.712534213
1.681759379,1.587301587,0.70200701
1.714100906,1.587301587,0.691773099
1.746442432,1.587301587,0.682019977
1.778783959,1.587301587,0.672162768
1.811125485,1.587301587,0.66244054
1.843467012,1.587301587,0.653080406
1.875808538,1.587301587,0.64385622
1.908150065,1.587301587,0.634393537
1.940491591,1.587301587,0.625627548
1.972833118,1.587301587,0.617113482
2.005174644,1.587301587,0.608218397
2.037516171,1.587301587,0.599871839
2.069857697,1.587301587,0.591316726
2.102199224,1.587301587,0.583085915
2.13454075,1.587301587,0.574963721
2.166882277,1.587301587,0.566939104
2.199223803,1.587301587,0.559042241
2.23156533,1.587301587,0.55119671
2.263906856,1.587301587,0.543537585
2.296248383,1.587301587,0.535930656
2.328589909,1.587301587,0.528470902
2.360931436,1.587301587,0.521050654
2.393272962,1.587301587,0.51372527
2.425614489,1.587301587,0.506539935
2.457956016,1.587301587,0.499301771
2.490297542,1.587301587,0.492235893
2.522639069,1.587301587,0.485344566
2.554980595,1.587301587,0.478355369
2.587322122,1.587301587,0.471601109
0.388098318,1.984126984,0.734166068
0.420439845,1.984126984,0.756045135
0.452781371,1.984126984,0.776481843
0.485122898,1.984126984,0.795741972
0.517464424,1.984126984,0.814041569
0.549805951,1.984126984,0.831391003
0.582147477,1.984126984,0.847961903
0.614489004,1.984126984,0.863747828
0.64683053,1.984126984,0.878750101
0.679172057,1.984126984,0.892839994
0.711513583,1.984126984,0.906190173
0.74385511,1.984126984,0.918831283
0.776196636,1.984126984,0.930446758
0.808538163,1.984126984,0.941316678
0.84087969,1.984126984,0.95120186
0.873221216,1.984126984,0.960061241
0.905562743,1.984126984,0.967750848
0.918499353,1.984126984,0.970455659
0.931435964,1.984126984,0.972929834
0.937904269,1.984126984,0.974064209
0.944372574,1.984126984,0.975145048
0.957309185,1.984126984,0.977078899
0.970245796,1.984126984,0.978698279
0.983182406,1.984126984,0.979985076
0.996119017,1.984126984,0.980888264
1.002587322,1.984126984,0.981175543
1.009055627,1.984126984,0.981358453
1.021992238,1.984126984,0.981339765
1.034928849,1.984126984,0.980775374
1.047865459,1.984126984,0.979582225
1.06080207,1.984126984,0.977682871
1.067270375,1.984126984,0.976440703
1.07373868,1.984126984,0.974996415
1.086675291,1.984126984,0.971471096
1.099611902,1.984126984,0.967091486
1.131953428,1.984126984,0.952740376
1.164294955,1.984126984,0.935195938
1.196636481,1.984126984,0.916937524
1.228978008,1.984126984,0.899149022
1.261319534,1.984126984,0.882076344
1.293661061,1.984126984,0.865758025
1.326002587,1.984126984,0.850171626
1.358344114,1.984126984,0.835236106
1.39068564,1.984126984,0.820916205
1.423027167,1.984126984,0.807116237
1.455368693,1.984126984,0.793890775
1.48771022,1.984126984,0.781015581
1.520051746,1.984126984,0.768554313
1.552393273,1.984126984,0.756530981
1.584734799,1.984126984,0.744803349
1.617076326,1.984126984,0.733385693
1.649417853,1.984126984,0.72217794
1.681759379,1.984126984,0.711327217
1.714100906,1.984126984,0.700844708
1.746442432,1.984126984,0.690366492
1.778783959,1.984126984,0.680370902
1.811125485,1.984126984,0.670419301
1.843467012,1.984126984,0.660592991
1.875808538,1.984126984,0.650912755
1.908150065,1.984126984,0.641623674
1.940491591,1.984126984,0.632329069
1.972833118,1.984126984,0.623470432
2.005174644,1.984126984,0.614466345
2.037516171,1.984126984,0.605678786
2.069857697,1.984126984,0.597112395
2.102199224,1.984126984,0.588726288
2.13454075,1.984126984,0.580427417
2.166882277,1.984126984,0.572063799
2.199223803,1.984126984,0.563925596
2.23156533,1.984126984,0.555803221
2.263906856,1.984126984,0.547974518
2.296248383,1.984126984,0.540157662
2.328589909,1.984126984,0.532606334
2.360931436,1.984126984,0.524951427
2.393272962,1.984126984,0.517410225
2.425614489,1.984126984,0.510224029
2.457956016,1.984126984,0.502912767
2.490297542,1.984126984,0.495589083
2.522639069,1.984126984,0.488453549
2.554980595,1.984126984,0.481387564
2.587322122,1.984126984,0.474412466
0.388098318,0.595238095,0.774040217
0.420439845,0.595238095,0.797165174
0.452781371,0.595238095,0.818681299
0.485122898,0.595238095,0.839238894
0.517464424,0.595238095,0.858894637
0.549805951,0.595238095,0.877554996
0.582147477,0.595238095,0.895442549
0.614489004,0.595238095,0.912621606
0.64683053,0.595238095,0.928918441
0.679172057,0.595238095,0.944584294
0.711513583,0.595238095,0.959420122
0.74385511,0.595238095,0.973541389
0.776196636,0.595238095,0.986748461
0.808538163,0.595238095,0.999121394
0.84087969,0.595238095,1.010480514
0.873221216,0.595238095,1.020547833
0.905562743,0.595238095,1.028729755
0.918499353,0.595238095,1.017591828
0.931435964,0.595238095,1.00420514
0.937904269,0.595238095,0.99819763
0.944372574,0.595238095,0.992481835
0.957309185,0.595238095,0.981660464
0.970245796,0.595238095,0.971727311
0.983182406,0.595238095,0.962266201
0.996119017,0.595238095,0.95322534
1.002587322,0.595238095,0.94886948
1.009055627,0.595238095,0.944579128
1.021992238,0.595238095,0.936248016
1.034928849,0.595238095,0.928223659
1.047865459,0.595238095,0.920419471
1.06080207,0.595238095,0.912889366
1.067270375,0.595238095,0.909177468
1.07373868,0.595238095,0.905550502
1.086675291,0.595238095,0.898412777
1.099611902,0.595238095,0.8914387
1.131953428,0.595238095,0.874779032
1.164294955,0.595238095,0.859032828
1.196636481,0.595238095,0.844121058
1.228978008,0.595238095,0.829840878
1.261319534,0.595238095,0.816150893
1.293661061,0.595238095,0.803068919
1.326002587,0.595238095,0.790455492
1.358344114,0.595238095,0.778218714
1.39068564,0.595238095,0.766405528
1.423027167,0.595238095,0.754931234
1.455368693,0.595238095,0.743854829
1.48771022,0.595238095,0.732973914
1.520051746,0.595238095,0.722514132
1.552393273,0.595238095,0.712241365
1.584734799,0.595238095,0.702171511
1.617076326,0.595238095,0.692346493
1.649417853,0.595238095,0.682669233
1.681759379,0.595238095,0.67330766
1.714100906,0.595238095,0.66412245
1.746442432,0.595238095,0.65506403
1.778783959,0.595238095,0.6462283
1.811125485,0.595238095,0.637641217
1.843467012,0.595238095,0.628948007
1.875808538,0.595238095,0.620566574
1.908150065,0.595238095,0.612279178
1.940491591,0.595238095,0.604093947
1.972833118,0.595238095,0.595955759
2.005174644,0.595238095,0.588128478
2.037516171,0.595238095,0.580462831
2.069857697,0.595238095,0.572718558
2.102199224,0.595238095,0.565011111
2.13454075,0.595238095,0.557434913
2.166882277,0.595238095,0.550058443
2.199223803,0.595238095,0.542919114
2.23156533,0.595238095,0.535462996
2.263906856,0.595238095,0.528733263
2.296248383,0.595238095,0.521504144
2.328589909,0.595238095,0.514822269
2.360931436,0.595238095,0.507905683
2.393272962,0.595238095,0.501180782
2.425614489,0.595238095,0.494398785
2.457956016,0.595238095,0.48723706
2.490297542,0.595238095,0.480862363
2.522639069,0.595238095,0.474160666
2.554980595,0.595238095,0.468351942
2.587322122,0.595238095,0.461293852
