Tr,Pr,bias corrected model,Nist,bias uncorrected model, upper,lower,bias,PR_alpha,,,,
2.066634199,0.135550947,0.479859063,0.479952306,0.497855146,0.497064506,0.46265362,-0.017996083,0.47728768,,,,
2.083217595,0.135550947,0.475516007,0.475609334,0.490967588,0.49272145,0.458310565,-0.015451581,0.471685187,,,,
2.099800991,0.135550947,0.471203024,0.471297528,0.484080031,0.488408467,0.453997582,-0.012877007,0.466137828,,,,
2.116384386,0.135550947,0.46692019,0.467016064,0.477192473,0.484125632,0.449714747,-0.010272283,0.460644951,,,,
2.132967782,0.135550947,0.462668231,0.462764151,0.470304916,0.479873673,0.445462788,-0.007636685,0.455205918,,,,
2.149551178,0.135550947,0.458447635,0.458541027,0.463417359,0.475653078,0.441242193,-0.004969723,0.449820102,,,,
2.166134573,0.135550947,0.454257534,0.454345957,0.456529801,0.471462977,0.437052092,-0.002272267,0.444486887,,,,
2.182717969,0.135550947,0.450095098,0.450178235,0.449642244,0.46730054,0.432889655,0.000452854,0.439205672,,,,
2.199301364,0.135550947,0.445956192,0.446037178,0.442754687,0.463161635,0.428750749,0.003201506,0.433975864,,,,
2.21588476,0.135550947,0.441837406,0.441922131,0.435867129,0.459042849,0.424631964,0.005970277,0.428796884,,,,
2.232468156,0.135550947,0.437738564,0.437832458,0.428979572,0.454944006,0.420533121,0.008758992,0.423668161,,,,
2.249051551,0.135550947,0.433663999,0.43376755,0.422092014,0.450869441,0.416458556,0.011571984,0.418589137,,,,
2.265634947,0.135550947,0.429620993,0.429726815,0.415204457,0.446826436,0.412415551,0.014416536,0.413559263,,,,
2.282218343,0.135550947,0.425615156,0.425709686,0.4083169,0.442820599,0.408409714,0.017298257,0.408578,,,,
2.298801738,0.135550947,0.421644793,0.421715612,0.401429342,0.438850235,0.40443935,0.02021545,0.40364482,,,,
2.315385134,0.135550947,0.417698098,0.417744063,0.394541785,0.43490354,0.400492655,0.023156313,0.398759203,,,,
2.331968529,0.135550947,0.413756733,0.413794524,0.387654227,0.430962175,0.39655129,0.026102505,0.393920639,,,,
2.348551925,0.135550947,0.409806172,0.409866502,0.38076667,0.427011614,0.392600729,0.029039502,0.389128627,,,,
2.365135321,0.135550947,0.405848233,0.405959515,0.373879113,0.423053676,0.38864279,0.03196912,0.384382675,,,,
2.381718716,0.135550947,0.401907324,0.402073101,0.366991555,0.419112767,0.384701882,0.034915769,0.379682299,,,,
2.398302112,0.135550947,0.398022659,0.398206811,0.360103998,0.415228101,0.380817216,0.037918661,0.375027025,,,,
2.414885508,0.135550947,0.394225635,0.394360212,0.353216441,0.411431078,0.377020193,0.041009195,0.370416384,,,,
2.431468903,0.135550947,0.390512343,0.390532883,0.346328883,0.407717786,0.373306901,0.04418346,0.365849918,,,,
2.448052299,0.135550947,0.386829396,0.386724417,0.339441326,0.404034839,0.369623954,0.04738807,0.361327177,,,,
2.464635694,0.135550947,0.383089773,0.382934422,0.332553768,0.400295216,0.365884331,0.050536005,0.356847715,,,,
2.48121909,0.135550947,0.379220895,0.379162516,0.325666211,0.396426338,0.362015453,0.053554684,0.352411098,,,,
2.497802486,0.135550947,0.375224829,0.375408329,0.318778654,0.392430272,0.358019387,0.056446176,0.348016897,,,,
2.514385881,0.135550947,0.371212956,0.371671504,0.311891096,0.388418398,0.354007513,0.059321859,0.343664689,,,,
2.530969277,0.135550947,0.367378504,0.367951692,0.305003539,0.384583946,0.350173061,0.062374965,0.33935406,,,,
2.547552673,0.135550947,0.36389582,0.364248557,0.298115982,0.381101263,0.346690378,0.065779839,0.335084602,,,,
2.564136068,0.135550947,0.360776113,0.360561773,0.291228424,0.377981555,0.34357067,0.069547689,0.330855914,,,,
2.580719464,0.135550947,0.357744295,0.356891023,0.284340867,0.374949737,0.340538852,0.073403428,0.3266676,,,,
2.597302859,0.135550947,0.354207819,0.353235999,0.277453309,0.371413262,0.337002377,0.07675451,0.322519273,,,,
2.613886255,0.135550947,0.349356688,0.349596403,0.270565752,0.36656213,0.332151245,0.078790936,0.31841055,,,,
2.630469651,0.135550947,0.342376232,0.345971945,0.263678195,0.359581675,0.32517079,0.078698038,0.314341054,,,,
0.723379154,0.677754734,1.115125043,1.1177441,1.063266319,1.132330486,1.097919601,0.051858724,1.222365456,,,,
0.73996255,0.677754734,1.114012458,1.113867734,1.056378762,1.131217901,1.096807016,0.057633697,1.207269026,,,,
0.756545945,0.677754734,1.111879218,1.110267893,1.049491204,1.129084661,1.094673775,0.062388014,1.192433074,,,,
0.773129341,0.677754734,1.108553405,1.106883081,1.042603647,1.125758848,1.091347962,0.065949758,1.177849079,,,,
0.789712736,0.677754734,1.104215797,1.103653629,1.035716089,1.121421239,1.087010354,0.068499707,1.163508978,,,,
0.806296132,0.677754734,1.099468908,1.100519497,1.028828532,1.11667435,1.082263465,0.070640376,1.149405127,,,,
0.822879528,0.677754734,1.095200656,1.097417417,1.021940975,1.112406098,1.077995213,0.073259681,1.135530274,,,,
0.839462923,0.677754734,1.092214261,1.094277391,1.015053417,1.109419703,1.075008818,0.077160843,1.12187753,,,,
0.856046319,0.677754734,1.090736541,1.091018356,1.00816586,1.107941984,1.073531098,0.082570681,1.108440345,,,,
0.872629715,0.677754734,1.090040061,1.087540969,1.001278303,1.107245503,1.072834618,0.088761758,1.095212485,,,,
0.88921311,0.677754734,1.088428538,1.083712338,0.994390745,1.10563398,1.071223095,0.094037793,1.08218801,,,,
0.905796506,0.677754734,1.0836964,1.079333431,0.987503188,1.100901842,1.066490957,0.096193212,1.069361258,,,,
0.922379901,0.677754734,1.073933292,1.074065726,0.98061563,1.091138734,1.056727849,0.093317662,1.056726821,,,,
0.938963297,0.677754734,1.058332932,1.067222421,0.973728073,1.075538374,1.041127489,0.084604859,1.044279536,,,,
0.955546693,0.677754734,1.037617342,1.020429098,0.966840516,1.054822785,1.0204119,0.070776827,1.032014466,,,,
0.972130088,0.677754734,1.013850483,1.000682182,0.959952958,1.031055926,0.996645041,0.053897525,1.019926889,,,,
0.988713484,0.677754734,0.989710962,0.982886371,0.953065401,1.006916405,0.97250552,0.036645561,1.008012281,,,,
1.00529688,0.677754734,0.967558223,0.96641319,0.946177844,0.984763666,0.950352781,0.02138038,0.996266308,,,,
1.021880275,0.677754734,0.948712534,0.95094807,0.939290286,0.965917976,0.931507091,0.009422248,0.984684814,,,,
1.038463671,0.677754734,0.933235524,0.936303573,0.932402729,0.950440967,0.916030082,0.000832796,0.973263812,,,,
1.055047066,0.677754734,0.92023228,0.922354638,0.925515171,0.937437723,0.903026838,-0.005282891,0.961999472,,,,
1.071630462,0.677754734,0.908452419,0.909011117,0.918627614,0.925657862,0.891246977,-0.010175195,0.950888114,,,,
1.088213858,0.677754734,0.896870703,0.896204659,0.911740057,0.914076146,0.879665261,-0.014869354,0.9399262,,,,
1.104797253,0.677754734,0.885004035,0.883881586,0.904852499,0.902209477,0.867798592,-0.019848464,0.929110329,,,,
1.121380649,0.677754734,0.872899787,0.871998486,0.897964942,0.89010523,0.855694344,-0.025065155,0.918437222,,,,
1.137964045,0.677754734,0.860898394,0.860519284,0.891077384,0.878103836,0.843692951,-0.030178991,0.907903725,,,,
1.15454744,0.677754734,0.849348629,0.849413275,0.884189827,0.866554071,0.832143186,-0.034841198,0.897506797,,,,
1.171130836,0.677754734,0.838422525,0.838653808,0.87730227,0.855627968,0.821217082,-0.038879745,0.887243506,,,,
1.187714231,0.677754734,0.82808327,0.828217402,0.870414712,0.845288713,0.810877828,-0.042331442,0.877111023,,,,
1.204297627,0.677754734,0.818168375,0.818083133,0.863527155,0.835373818,0.800962933,-0.04535878,0.867106618,,,,
1.220881023,0.677754734,0.808506812,0.808232194,0.856639598,0.825712254,0.791301369,-0.048132786,0.857227655,,,,
1.237464418,0.677754734,0.798999727,0.79864756,0.84975204,0.81620517,0.781794285,-0.050752313,0.847471585,,,,
1.254047814,0.677754734,0.789636757,0.789313735,0.842864483,0.806842199,0.772431314,-0.053227726,0.837835947,,,,
1.270631209,0.677754734,0.780462121,0.780216541,0.835976925,0.797667564,0.763256679,-0.055514804,0.82831836,,,,
1.287214605,0.677754734,0.771525286,0.771342959,0.829089368,0.788730729,0.754319843,-0.057564082,0.81891652,,,,
1.303798001,0.677754734,0.762846807,0.762680988,0.822201811,0.78005225,0.745641365,-0.059355004,0.809628197,,,,
1.320381396,0.677754734,0.754411627,0.754219535,0.815314253,0.77161707,0.737206184,-0.060902626,0.800451232,,,,
1.336964792,0.677754734,0.746183719,0.74594832,0.808426696,0.763389161,0.728978276,-0.062242977,0.791383534,,,,
1.353548188,0.677754734,0.738127074,0.737857791,0.801539139,0.755332516,0.720921631,-0.063412065,0.782423076,,,,
1.370131583,0.677754734,0.730219886,0.72993906,0.794651581,0.747425329,0.713014443,-0.064431695,0.773567893,,,,
1.386714979,0.677754734,0.722456812,0.722183835,0.787764024,0.739662254,0.705251369,-0.065307212,0.76481608,,,,
1.403298374,0.677754734,0.714842109,0.714584375,0.780876466,0.732047552,0.697636667,-0.066034357,0.756165787,,,,
1.41988177,0.677754734,0.707380283,0.707133435,0.773988909,0.724585725,0.69017484,-0.066608626,0.747615221,,,,
1.436465166,0.677754734,0.700069924,0.699824231,0.767101352,0.717275366,0.682864481,-0.067031428,0.739162638,,,,
1.453048561,0.677754734,0.692902904,0.692650398,0.760213794,0.710108347,0.675697462,-0.06731089,0.730806348,,,,
1.469631957,0.677754734,0.685867567,0.685605958,0.753326237,0.70307301,0.668662124,-0.06745867,0.722544707,,,,
1.486215353,0.677754734,0.678952931,0.678685293,0.74643868,0.696158374,0.661747489,-0.067485748,0.714376116,,,,
1.502798748,0.677754734,0.672151382,0.671883112,0.739551122,0.689356824,0.654945939,-0.06739974,0.706299023,,,,
1.519382144,0.677754734,0.66545891,0.665194434,0.732663565,0.682664353,0.648253468,-0.067204654,0.698311917,,,,
1.535965539,0.677754734,0.658873563,0.658614557,0.725776007,0.676079006,0.641668121,-0.066902444,0.690413329,,,,
1.552548935,0.677754734,0.652393455,0.652139047,0.71888845,0.669598898,0.635188013,-0.066494995,0.682601829,,,,
1.569132331,0.677754734,0.646015505,0.645763712,0.712000893,0.663220947,0.628810062,-0.065985388,0.674876026,,,,
1.585715726,0.677754734,0.639735306,0.639484589,0.705113335,0.656940749,0.622529864,-0.065378029,0.667234564,,,,
1.602299122,0.677754734,0.633547833,0.633297928,0.698225778,0.650753275,0.61634239,-0.064677945,0.659676125,,,,
1.618882518,0.677754734,0.62744834,0.627200176,0.691338221,0.644653783,0.610242898,-0.06388988,0.652199421,,,,
1.635465913,0.677754734,0.62143294,0.621187967,0.684450663,0.638638383,0.604227498,-0.063017723,0.644803201,,,,
1.652049309,0.677754734,0.615498648,0.615258106,0.677563106,0.632704091,0.598293206,-0.062064458,0.637486244,,,,
1.668632704,0.677754734,0.609643042,0.609407563,0.670675548,0.626848484,0.592437599,-0.061032506,0.630247358,,,,
1.6852161,0.677754734,0.603863825,0.603633458,0.663787991,0.621069267,0.586658382,-0.059924166,0.623085384,,,,
1.701799496,0.677754734,0.598158539,0.597933054,0.656900434,0.615363982,0.580953097,-0.058741894,0.615999188,,,,
1.718382891,0.677754734,0.592524521,0.592303748,0.650012876,0.609729963,0.575319078,-0.057488356,0.608987665,,,,
1.734966287,0.677754734,0.586959035,0.586743062,0.643125319,0.604164478,0.569753593,-0.056166283,0.602049737,,,,
1.751549683,0.677754734,0.581459466,0.581248637,0.636237761,0.598664909,0.564254023,-0.054778295,0.595184352,,,,
1.768133078,0.677754734,0.576023433,0.575818224,0.629350204,0.593228875,0.55881799,-0.053326771,0.588390481,,,,
1.784716474,0.677754734,0.57064881,0.57044968,0.622462647,0.587854252,0.553443367,-0.051813837,0.581667121,,,,
1.801299869,0.677754734,0.565333662,0.565140959,0.615575089,0.582539105,0.548128219,-0.050241427,0.575013291,,,,
1.817883265,0.677754734,0.560076164,0.55989011,0.608687532,0.577281607,0.542870722,-0.048611367,0.568428034,,,,
1.834466661,0.677754734,0.554874543,0.554695269,0.601799975,0.572079985,0.5376691,-0.046925432,0.561910412,,,,
1.851050056,0.677754734,0.549727054,0.549554653,0.594912417,0.566932497,0.532521612,-0.045185363,0.555459511,,,,
1.867633452,0.677754734,0.544631994,0.54446656,0.58802486,0.561837437,0.527426552,-0.043392866,0.549074437,,,,
1.884216848,0.677754734,0.539587698,0.53942936,0.581137302,0.556793141,0.522382256,-0.041549604,0.542754314,,,,
1.900800243,0.677754734,0.534592543,0.534441495,0.574249745,0.551797985,0.5173871,-0.039657202,0.536498287,,,,
1.917383639,0.677754734,0.529644951,0.529501472,0.567362188,0.546850394,0.512439509,-0.037717237,0.530305519,,,,
1.933967034,0.677754734,0.524743421,0.524607861,0.56047463,0.541948864,0.507537978,-0.035731209,0.524175191,,,,
1.95055043,0.677754734,0.519886575,0.519759292,0.553587073,0.537092018,0.502681133,-0.033700498,0.518106501,,,,
1.967133826,0.677754734,0.515073205,0.51495445,0.546699516,0.532278648,0.497867763,-0.03162631,0.512098665,,,,
1.983717221,0.677754734,0.51030226,0.510192075,0.539811958,0.527507702,0.493096817,-0.029509699,0.506150916,,,,
2.000300617,0.677754734,0.505572751,0.505470959,0.532924401,0.522778193,0.488367308,-0.02735165,0.500262501,,,,
2.016884013,0.677754734,0.500883599,0.500789939,0.526036843,0.518089042,0.483678157,-0.025153244,0.494432684,,,,
2.033467408,0.677754734,0.496233501,0.4961479,0.519149286,0.513438943,0.479028058,-0.022915785,0.488660743,,,,
2.050050804,0.677754734,0.491620932,0.491543772,0.512261729,0.508826374,0.474415489,-0.020640797,0.482945973,,,,
2.066634199,0.677754734,0.487044361,0.486976524,0.505374171,0.504249804,0.469838918,-0.01832981,0.47728768,,,,
2.083217595,0.677754734,0.482502605,0.482445166,0.498486614,0.499708048,0.465297163,-0.015984009,0.471685187,,,,
2.099800991,0.677754734,0.477995131,0.477948745,0.491599057,0.495200573,0.460789688,-0.013603926,0.466137828,,,,
2.116384386,0.677754734,0.473522038,0.473486344,0.484711499,0.49072748,0.456316595,-0.011189461,0.460644951,,,,
2.132967782,0.677754734,0.469083586,0.469057081,0.477823942,0.486289028,0.451878143,-0.008740356,0.455205918,,,,
2.149551178,0.677754734,0.46467938,0.464660105,0.470936384,0.481884823,0.447473938,-0.006257004,0.449820102,,,,
2.166134573,0.677754734,0.460307691,0.460294597,0.464048827,0.477513134,0.443102249,-0.003741136,0.444486887,,,,
2.182717969,0.677754734,0.455965471,0.455959769,0.45716127,0.473170913,0.438760028,-0.001195799,0.439205672,,,,
2.199301364,0.677754734,0.45164942,0.451654859,0.450273712,0.468854863,0.434443978,0.001375708,0.433975864,,,,
2.21588476,0.677754734,0.447357794,0.447379134,0.443386155,0.464563236,0.430152351,0.003971639,0.428796884,,,,
2.232468156,0.677754734,0.44309193,0.443131886,0.436498598,0.460297373,0.425886488,0.006593333,0.423668161,,,,
2.249051551,0.677754734,0.438856198,0.438912432,0.42961104,0.456061641,0.421650756,0.009245158,0.418589137,,,,
2.265634947,0.677754734,0.434655608,0.434720112,0.422723483,0.451861051,0.417450166,0.011932126,0.413559263,,,,
2.282218343,0.677754734,0.430491768,0.430554289,0.415835925,0.447697211,0.413286326,0.014655843,0.408578,,,,
2.298801738,0.677754734,0.426359463,0.426414348,0.408948368,0.443564905,0.40915402,0.017411095,0.40364482,,,,
2.315385134,0.677754734,0.422246793,0.422299695,0.402060811,0.439452235,0.40504135,0.020185982,0.398759203,,,,
2.331968529,0.677754734,0.418140532,0.418209756,0.395173253,0.435345974,0.400935089,0.022967279,0.393920639,,,,
2.348551925,0.677754734,0.414035176,0.414143974,0.388285696,0.431240618,0.396829733,0.02574948,0.389128627,,,,
2.365135321,0.677754734,0.40994058,0.410101813,0.381398139,0.427146023,0.392735138,0.028542442,0.384382675,,,,
2.381718716,0.677754734,0.405881641,0.406082753,0.374510581,0.423087084,0.388676199,0.03137106,0.379682299,,,,
2.398302112,0.677754734,0.401886313,0.40208629,0.367623024,0.419091756,0.384680871,0.03426329,0.375027025,,,,
2.414885508,0.677754734,0.397965339,0.398111939,0.360735466,0.415170781,0.380759896,0.037229872,0.370416384,,,,
2.431468903,0.677754734,0.394094955,0.394159227,0.353847909,0.411300398,0.376889512,0.040247046,0.365849918,,,,
2.448052299,0.677754734,0.39021713,0.390227699,0.346960352,0.407422573,0.373011688,0.043256779,0.361327177,,,,
2.464635694,0.677754734,0.386265827,0.386316911,0.340072794,0.403471269,0.369060384,0.046193033,0.356847715,,,,
2.48121909,0.677754734,0.382212729,0.382426436,0.333185237,0.399418172,0.365007286,0.049027492,0.352411098,,,,
2.497802486,0.677754734,0.378108595,0.378555858,0.326297679,0.395314038,0.360903153,0.051810916,0.348016897,,,,
2.514385881,0.677754734,0.374088127,0.374704774,0.319410122,0.391293569,0.356882684,0.054678005,0.343664689,,,,
2.530969277,0.677754734,0.37031607,0.370872793,0.312522565,0.387521512,0.353110627,0.057793505,0.33935406,,,,
2.547552673,0.677754734,0.366880103,0.367059538,0.305635007,0.384085546,0.349674661,0.061245096,0.335084602,,,,
2.564136068,0.677754734,0.363669819,0.363264639,0.29874745,0.380875262,0.346464377,0.064922369,0.330855914,,,,
2.580719464,0.677754734,0.360301632,0.359487741,0.291859893,0.377507074,0.343096189,0.068441739,0.3266676,,,,
2.597302859,0.677754734,0.356141371,0.355728497,0.284972335,0.373346814,0.338935929,0.071169036,0.322519273,,,,
2.613886255,0.677754734,0.350438642,0.351986571,0.278084778,0.367644084,0.333233199,0.072353864,0.31841055,,,,
2.630469651,0.677754734,0.342536207,0.348261636,0.27119722,0.359741649,0.325330764,0.071338986,0.314341054,,,,
0.723379154,0.948856628,1.110023622,1.11132287,1.067025832,1.127229064,1.092818179,0.04299779,1.222365456,,,,
0.73996255,0.948856628,1.106754565,1.107272362,1.060138274,1.123960007,1.089549122,0.04661629,1.207269026,,,,
0.756545945,0.948856628,1.103459972,1.103504736,1.053250717,1.120665414,1.086254529,0.050209255,1.192433074,,,,
0.773129341,0.948856628,1.100285697,1.099959844,1.04636316,1.11749114,1.083080255,0.053922537,1.177849079,,,,
0.789712736,0.948856628,1.097183661,1.096580128,1.039475602,1.114389103,1.079978218,0.057708058,1.163508978,,,,
0.806296132,0.948856628,1.093937632,1.093308926,1.032588045,1.111143075,1.076732189,0.061349587,1.149405127,,,,
0.822879528,0.948856628,1.090325088,1.090088456,1.025700488,1.10753053,1.073119645,0.0646246,1.135530274,,,,
0.839462923,0.948856628,1.08633091,1.08685758,1.01881293,1.103536353,1.069125467,0.06751798,1.12187753,,,,
0.856046319,0.948856628,1.082261296,1.083549204,1.011925373,1.099466738,1.065055853,0.070335923,1.108440345,,,,
0.872629715,0.948856628,1.078625648,1.080086211,1.005037815,1.09583109,1.061420205,0.073587832,1.095212485,,,,
0.88921311,0.948856628,1.07577627,1.076373615,0.998150258,1.092981712,1.058570827,0.077626012,1.08218801,,,,
0.905796506,0.948856628,1.073466272,1.072284209,0.991262701,1.090671715,1.05626083,0.082203572,1.069361258,,,,
0.922379901,0.948856628,1.070598667,1.067632711,0.984375143,1.08780411,1.053393225,0.086223524,1.056726821,,,,
0.938963297,0.948856628,1.065398557,1.062120855,0.977487586,1.082604,1.048193115,0.087910971,1.044279536,,,,
0.955546693,0.948856628,1.05603394,1.055194833,0.970600029,1.073239382,1.038828497,0.085433911,1.032014466,,,,
0.972130088,0.948856628,1.041440521,1.045618018,0.963712471,1.058645964,1.024235079,0.07772805,1.019926889,,,,
0.988713484,0.948856628,1.021937818,1.028577314,0.956824914,1.03914326,1.004732375,0.065112904,1.008012281,,,,
1.00529688,0.948856628,0.999282363,0.989614979,0.949937356,1.016487806,0.982076921,0.049345007,0.996266308,,,,
1.021880275,0.948856628,0.97607958,0.971951818,0.943049799,0.993285023,0.958874138,0.033029781,0.984684814,,,,
1.038463671,0.948856628,0.954816964,0.955874249,0.936162242,0.972022407,0.937611522,0.018654723,0.973263812,,,,
1.055047066,0.948856628,0.936984502,0.940862117,0.929274684,0.954189945,0.91977906,0.007709818,0.961999472,,,,
1.071630462,0.948856628,0.922691557,0.926671337,0.922387127,0.939897,0.905486115,0.00030443,0.950888114,,,,
1.088213858,0.948856628,0.910911809,0.91315492,0.91549957,0.928117251,0.893706366,-0.004587761,0.9399262,,,,
1.104797253,0.948856628,0.900160628,0.900213599,0.908612012,0.917366071,0.882955186,-0.008451384,0.929110329,,,,
1.121380649,0.948856628,0.889221304,0.887776279,0.901724455,0.906426747,0.872015861,-0.012503151,0.918437222,,,,
1.137964045,0.948856628,0.877575693,0.875789756,0.894836897,0.894781135,0.86037025,-0.017261205,0.907903725,,,,
1.15454744,0.948856628,0.865406308,0.864212483,0.88794934,0.88261175,0.848200865,-0.022543032,0.897506797,,,,
1.171130836,0.948856628,0.853276054,0.853010701,0.881061783,0.870481497,0.836070612,-0.027785728,0.887243506,,,,
1.187714231,0.948856628,0.841724771,0.842156057,0.874174225,0.858930213,0.824519328,-0.032449455,0.877111023,,,,
1.204297627,0.948856628,0.83100093,0.83162414,0.867286668,0.848206372,0.813795487,-0.036285738,0.867106618,,,,
1.220881023,0.948856628,0.8210199,0.821393547,0.86039911,0.838225343,0.803814458,-0.03937921,0.857227655,,,,
1.237464418,0.948856628,0.811500963,0.811445261,0.853511553,0.828706406,0.794295521,-0.04201059,0.847471585,,,,
1.254047814,0.948856628,0.80215985,0.80176221,0.846623996,0.819365293,0.784954408,-0.044464146,0.837835947,,,,
1.270631209,0.948856628,0.792843089,0.792328946,0.839736438,0.810048532,0.775637646,-0.046893349,0.82831836,,,,
1.287214605,0.948856628,0.783555005,0.783131398,0.832848881,0.800760448,0.766349563,-0.049293876,0.81891652,,,,
1.303798001,0.948856628,0.774397848,0.774156684,0.825961324,0.79160329,0.757192405,-0.051563476,0.809628197,,,,
1.320381396,0.948856628,0.765482846,0.765392955,0.819073766,0.782688288,0.748277403,-0.053590921,0.800451232,,,,
1.336964792,0.948856628,0.756866138,0.756829273,0.812186209,0.774071581,0.739660695,-0.055320071,0.791383534,,,,
1.353548188,0.948856628,0.748533553,0.748455513,0.805298651,0.765738996,0.731328111,-0.056765098,0.782423076,,,,
1.370131583,0.948856628,0.740425879,0.740262271,0.798411094,0.757631321,0.723220436,-0.057985215,0.773567893,,,,
1.386714979,0.948856628,0.73247866,0.732240797,0.791523537,0.749684103,0.715273218,-0.059044876,0.76481608,,,,
1.403298374,0.948856628,0.724651821,0.72438293,0.784635979,0.741857263,0.707446378,-0.059984159,0.756165787,,,,
1.41988177,0.948856628,0.716937626,0.716681048,0.777748422,0.734143068,0.699732183,-0.060810796,0.747615221,,,,
1.436465166,0.948856628,0.709350157,0.709128016,0.770860865,0.726555599,0.692144714,-0.061510708,0.739162638,,,,
1.453048561,0.948856628,0.701907647,0.701717148,0.763973307,0.719113089,0.684702204,-0.06206566,0.730806348,,,,
1.469631957,0.948856628,0.694618838,0.69444217,0.75708575,0.711824281,0.677413396,-0.062466911,0.722544707,,,,
1.486215353,0.948856628,0.687478803,0.687297185,0.750198192,0.704684245,0.67027336,-0.06271939,0.714376116,,,,
1.502798748,0.948856628,0.680473138,0.680276646,0.743310635,0.697678581,0.663267695,-0.062837497,0.706299023,,,,
1.519382144,0.948856628,0.673585638,0.673375329,0.736423078,0.69079108,0.656380195,-0.06283744,0.698311917,,,,
1.535965539,0.948856628,0.666804444,0.666588308,0.72953552,0.684009887,0.649599002,-0.062731076,0.690413329,,,,
1.552548935,0.948856628,0.660124115,0.659910934,0.722647963,0.677329558,0.642918672,-0.062523848,0.682601829,,,,
1.569132331,0.948856628,0.653543937,0.653338817,0.715760406,0.670749379,0.636338494,-0.062216469,0.674876026,,,,
1.585715726,0.948856628,0.647064578,0.646867803,0.708872848,0.664270021,0.629859136,-0.06180827,0.667234564,,,,
1.602299122,0.948856628,0.640685297,0.640493965,0.701985291,0.65789074,0.623479854,-0.061299994,0.659676125,,,,
1.618882518,0.948856628,0.634402897,0.634213582,0.695097733,0.651608339,0.617197454,-0.060694837,0.652199421,,,,
1.635465913,0.948856628,0.628212359,0.628023125,0.688210176,0.645417802,0.611006916,-0.059997817,0.644803201,,,,
1.652049309,0.948856628,0.622108261,0.62191925,0.681322619,0.639313703,0.604902818,-0.059214358,0.637486244,,,,
1.668632704,0.948856628,0.616085999,0.615898782,0.674435061,0.633291442,0.598880557,-0.058349062,0.630247358,,,,
1.6852161,0.948856628,0.610142278,0.609958702,0.667547504,0.62734772,0.592936835,-0.057405226,0.623085384,,,,
1.701799496,0.948856628,0.604274851,0.604096144,0.660659947,0.621480294,0.587069409,-0.056385095,0.615999188,,,,
1.718382891,0.948856628,0.598481907,0.59830838,0.653772389,0.61568735,0.581276464,-0.055290482,0.608987665,,,,
1.734966287,0.948856628,0.592761505,0.592592814,0.646884832,0.609966947,0.575556062,-0.054123327,0.602049737,,,,
1.751549683,0.948856628,0.587111331,0.586946971,0.639997274,0.604316774,0.569905889,-0.052885943,0.595184352,,,,
1.768133078,0.948856628,0.581528779,0.581368497,0.633109717,0.598734222,0.564323337,-0.051580938,0.588390481,,,,
1.784716474,0.948856628,0.576011203,0.575855142,0.62622216,0.593216646,0.55880576,-0.050210957,0.581667121,,,,
1.801299869,0.948856628,0.570556159,0.570404764,0.619334602,0.587761602,0.553350717,-0.048778443,0.575013291,,,,
1.817883265,0.948856628,0.565161526,0.565015314,0.612447045,0.582366969,0.547956084,-0.047285519,0.568428034,,,,
1.834466661,0.948856628,0.559825474,0.559684837,0.605559487,0.577030916,0.542620031,-0.045734014,0.561910412,,,,
1.851050056,0.948856628,0.554546347,0.554411465,0.59867193,0.571751789,0.537340904,-0.044125584,0.555459511,,,,
1.867633452,0.948856628,0.549322536,0.54919341,0.591784373,0.566527979,0.532117094,-0.042461836,0.549074437,,,,
1.884216848,0.948856628,0.544152392,0.544028962,0.584896815,0.561357835,0.52694695,-0.040744423,0.542754314,,,,
1.900800243,0.948856628,0.539034203,0.538916486,0.578009258,0.556239646,0.521828761,-0.038975055,0.536498287,,,,
1.917383639,0.948856628,0.533966241,0.533854413,0.571121701,0.551171684,0.516760799,-0.037155459,0.530305519,,,,
1.933967034,0.948856628,0.528946846,0.528841243,0.564234143,0.546152289,0.511741404,-0.035287297,0.524175191,,,,
1.95055043,0.948856628,0.523974521,0.523875536,0.557346586,0.541179963,0.506769078,-0.033372065,0.518106501,,,,
1.967133826,0.948856628,0.519047983,0.518955912,0.550459028,0.536253426,0.50184254,-0.031411046,0.512098665,,,,
1.983717221,0.948856628,0.514166148,0.514081047,0.543571471,0.53137159,0.496960705,-0.029405323,0.506150916,,,,
2.000300617,0.948856628,0.509328009,0.509249669,0.536683914,0.526533452,0.492122567,-0.027355904,0.500262501,,,,
2.016884013,0.948856628,0.50453247,0.504460559,0.529796356,0.521737912,0.487327027,-0.025263887,0.494432684,,,,
2.033467408,0.948856628,0.499778193,0.499712543,0.522908799,0.516983636,0.482572751,-0.023130606,0.488660743,,,,
2.050050804,0.948856628,0.495063608,0.495004495,0.516021242,0.51226905,0.477858165,-0.020957634,0.482945973,,,,
2.066634199,0.948856628,0.490387104,0.490335331,0.509133684,0.507592547,0.473181661,-0.01874658,0.47728768,,,,
2.083217595,0.948856628,0.485747388,0.485704011,0.502246127,0.50295283,0.468541945,-0.016498739,0.471685187,,,,
2.099800991,0.948856628,0.481143787,0.48110953,0.495358569,0.49834923,0.463938345,-0.014214782,0.466137828,,,,
2.116384386,0.948856628,0.476576272,0.476550925,0.488471012,0.493781715,0.459370829,-0.01189474,0.460644951,,,,
2.132967782,0.948856628,0.472045032,0.472027265,0.481583455,0.489250475,0.45483959,-0.009538423,0.455205918,,,,
2.149551178,0.948856628,0.467549726,0.467537657,0.474695897,0.484755168,0.450344283,-0.007146172,0.449820102,,,,
