TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
500	0.273462934	0.284598784	5.551671437	1.584905185	5.100119598	1.573450802	4.713445432	1.564744361	4.079586573	1.555932868	3.018443672	1.53037411
510	0.195548223	0.310366325	5.955969519	1.646286844	5.416122865	1.632205887	4.9559637	1.629492101	4.217048863	1.633100777	3.003325061	1.645918513
520	0.130560809	0.329482405	6.464261276	1.694400331	5.810586772	1.673990616	5.265496671	1.670041289	4.401193654	1.686270393	3.014216604	1.741433762
530	0.075620896	0.342991461	7.096653676	1.725695104	6.297400477	1.688060243	5.645787348	1.679949635	4.63621588	1.70371395	3.051574066	1.808532405
540	0.032789062	0.34756545	7.881095691	1.74264803	6.894396648	1.664060691	6.110270177	1.643635536	4.923946191	1.675861743	3.119286508	1.835116471
550	0.002768705	0.347266172	8.862875213	1.757565421	7.616943914	1.602933901	6.667786814	1.553022227	5.272933432	1.5860456	3.215921146	1.81502468
560	0.030640207	0.341246824	10.11003062	1.820263992	8.498671166	1.501335465	7.331900489	1.399389453	5.6824224	1.428091662	3.343355865	1.739436763
570	0.054271038	0.33279678	2.279589491	6.439252809	9.577480484	1.381191904	8.12100419	1.176073647	6.162492363	1.185220119	3.501414147	1.602994022
580	0.071314098	0.319580194	1.153330142	5.438784051	10.91882773	1.297184603	9.058681193	0.882792529	6.71775915	0.847993181	3.693245755	1.398624618
590	0.086506693	0.306481533	0.429300292	4.718641641	12.64025239	1.401534142	10.1761672	0.531407557	7.352697645	0.409086639	3.917848982	1.125886751
600	0.095074669	0.288910816	0.058248561	4.154643307	14.99506979	2.194992165	11.52107388	0.152537942	8.077300719	0.142496078	4.175423507	0.785743935
610	0.102814063	0.272885877	0.393700774	3.694292308	18.85262534	6.462890248	13.16065588	0.174011371	8.89438674	0.807573271	4.465353682	0.38297812
620	0.109183808	0.258052084	0.624748279	3.310643866	3.981780406	190.3527931	15.18611076	0.24787175	9.813565645	1.59239285	4.789996773	0.077693752
630	0.113934629	0.24430138	0.787158594	2.994538574	1.03330522	26.56030012	17.60355527	0.536226656	10.8328497	2.490110729	5.146616971	0.583325562
640	0.113415156	0.228056675	0.89328505	2.728574163	0.156005609	12.16660404	19.11358274	4.594982326	11.94084262	3.486250376	5.535099087	1.121376156
650	0.115259966	0.216967492	0.961248971	2.510124369	0.788437866	8.552354784	12.2760677	18.38934525	13.09878574	4.544128226	5.953839352	1.676298237
660	0.112627332	0.204114629	1.003591583	2.336073155	1.15616387	6.818210981	4.851424002	20.70418137	14.22008033	5.588050291	6.397396215	2.228337154
670	0.113945931	0.1977921	1.019208088	2.192721818	1.373271531	5.81337447	2.017383892	14.01438367	15.1472228	6.479292895	6.860549469	2.759249978
680	0.10874147	0.187308477	1.024205868	2.085915679	1.498220908	5.179061796	0.690678926	10.26805773	15.63985411	6.992537022	7.336229303	3.251636418
690	0.106039548	0.181434146	1.012718398	2.000717487	1.563471941	4.761066462	0.050283486	8.384440363	15.43777966	6.863569787	7.820185186	3.695113812
700	0.10345595	0.177478371	0.989769273	1.934284684	1.586606099	4.477243314	0.494493665	7.34703398	14.38212987	5.907068918	8.295389793	4.07090687
710	0.098626129	0.172743035	0.964143622	1.888430632	1.580535612	4.280511484	0.777835084	6.741154187	12.60550107	4.232523351	8.755050666	4.376184657
720	0.093376085	0.168711094	0.928811752	1.849771626	1.553600083	4.139825202	0.956459514	6.363245398	10.52463043	2.256003197	9.187329752	4.607793133
730	0.089788441	0.167124292	0.894008253	1.823071044	1.513142673	4.035106908	1.072457314	6.118430272	8.545462143	0.392252027	9.575430616	4.761433422
740	0.085908479	0.165699381	0.852607679	1.796288946	1.460773186	3.94801261	1.136291016	5.936752546	6.870661967	1.150233884	9.910360959	4.843785289
750	0.079795049	0.162193686	0.810649174	1.771394836	1.403133067	3.870610995	1.16550649	5.786408359	5.526903539	2.34181747	10.17928785	4.858777738
760	0.073931126	0.158829132	0.767614709	1.744474571	1.337508093	3.789293397	1.169321901	5.644670115	4.460449936	3.233420893	10.37340002	4.814341299
770	0.071049792	0.158122544	0.719810306	1.709141809	1.271798297	3.704402502	1.155573308	5.498639063	3.624402658	3.867102502	10.48856641	4.721752519
780	0.065071865	0.153820035	0.677087347	1.673411762	1.201930212	3.606539507	1.128864408	5.339691719	2.966974645	4.29191694	10.52309581	4.592132458
790	0.058869689	0.148678389	0.633331189	1.629870906	1.131803539	3.496575379	1.090512678	5.161250323	2.444551726	4.551081952	10.47199869	4.429494692
800	0.055562329	0.145752777	0.587138528	1.576507669	1.06066099	3.372368822	1.045947413	4.965041013	2.021392069	4.682518688	10.34129038	4.245536468
810	0.049097104	0.138967148	0.546630067	1.521506462	0.990429317	3.235965653	0.995679257	4.75064967	1.686890748	4.700104152	10.13999325	4.051022248
820	0.047495529	0.136376557	0.502699273	1.456151933	0.921081724	3.088554339	0.94233306	4.522029112	1.414206954	4.637293407	9.873696992	3.849115248
830	0.039950996	0.127229253	0.460057104	1.38608466	0.852233769	2.931815501	0.885184503	4.281169575	1.199668189	4.5043647	9.553553995	3.645485181
840	0.039622265	0.124790739	0.419419422	1.313212698	0.785036171	2.769582634	0.827365376	4.035007552	1.022222318	4.330830818	9.196798205	3.449545206
850	0.035655385	0.11831529	0.377144663	1.235248315	0.719742451	2.605105016	0.768064287	3.786891021	0.875579037	4.130704881	8.805758802	3.252957304
860	0.026738182	0.106621526	0.339390841	1.159888212	0.657743122	2.44289471	0.708997894	3.542882377	0.763897432	3.906743032	8.401961038	3.06678433
870	0.026756315	0.103743058	0.303154658	1.085592269	0.596728958	2.283605122	0.651096431	3.308021054	0.669860935	3.683520718	7.986840281	2.88061787
880	0.019569663	0.093660935	0.265531232	1.010844297	0.535067221	2.12832819	0.592457639	3.083990141	0.588207149	3.471884676	7.569649449	2.692968917
890	0.019427497	0.0907587	0.233772583	0.944208647	0.479092962	1.985858225	0.534141187	2.874886054	0.528199033	3.266379461	7.16039216	2.504341322
900	0.015084565	0.083889446	0.20043552	0.879233832	0.42372986	1.85290547	0.478567997	2.685434109	0.48809068	3.071754279	6.765489714	2.313127559
910	0.010728433	0.077328383	0.168214995	0.819425619	0.369184546	1.730993322	0.422833631	2.514079795	0.444774768	2.913461383	6.382699042	2.110633342
920	0.005426701	0.070201059	0.134900875	0.763065137	0.316164068	1.621555989	0.36812464	2.362588007	0.419627893	2.769520952	6.017624872	1.898551734
930	0.003668521	0.067029626	0.103633757	0.713517641	0.268438828	1.528522042	0.316522183	2.232767065	0.394815619	2.65720514	5.671114886	1.675786361
940	0.000772885	0.06158396	0.077863014	0.674154529	0.219855212	1.445177482	0.265770866	2.121174133	0.384865478	2.559148391	5.343283359	1.442623281
950	0.003284767	0.058451305	0.050499171	0.637454615	0.174912399	1.375040009	0.21759421	2.027654553	0.37561015	2.486450652	5.03828797	1.205572572
960	0.004611287	0.056831137	0.025208443	0.606449097	0.130563637	1.31348482	0.169036818	1.946604719	0.370587086	2.430987144	4.750042991	0.962311878
970	0.005494252	0.055900635	0.000402506	0.578647178	0.08933834	1.261097199	0.122853792	1.877654332	0.368485143	2.388813116	4.481263014	0.721272469
980	0.012386611	0.049101354	0.025471782	0.551397756	0.048609832	1.212894693	0.078734168	1.816851302	0.369287723	2.35402055	4.229077941	0.486393571
990	0.014658483	0.046951635	0.048261144	0.527639595	0.011441486	1.169393986	0.036726517	1.760283989	0.373396785	2.319841982	3.995024317	0.267199735
1000	0.01869972	0.042928054	0.069267863	0.504725629	0.027252504	1.122710623	0.00278118	1.704204347	0.378423234	2.282163688	3.774796506	0.067808977
