TITLE = "decane alpha" 

VARIABLES = temp	PR_liq_alpha_01MPa	PR_liq_alpha_1MPa	PR_liq_alpha_2MPa	PR_liq_alpha_4MPa	PR_liq_alpha_5MPa	PR_liq_alpha_7MPa	PR_liq_alpha_8MPa	PR_liq_alpha_10MPa
624	0.942913316	0.976172678	1.00024193	1.071272221	1.075261438	1.073347916	1.070122832	1.061450394
625	0.941744719	0.973820936	0.998156296	1.069319327	1.07353118	1.071802603	1.068596996	1.059978616
626	0.938663589	0.971536628	0.996053259	1.067366004	1.071825276	1.070242724	1.067083815	1.058479572
627	0.936945606	0.969240695	0.993945448	1.065394067	1.07009775	1.068697662	1.065583109	1.05699043
628	0.934953035	0.966934496	0.991794427	1.06344191	1.068371905	1.067167204	1.064062961	1.05551105
629	0.932683118	0.964704888	0.989630462	1.061472714	1.066670344	1.065622292	1.062555217	1.054041292
630	0.930133066	0.962383397	0.987457637	1.059505831	1.064948109	1.064091854	1.061059699	1.052544543
631	0.928986744	0.960143441	0.985280197	1.057523803	1.063227959	1.062575676	1.059576228	1.05109375
632	0.927572089	0.957901058	0.983095427	1.055545532	1.061531971	1.061045136	1.058073448	1.049615958
633	0.924182476	0.955747357	0.980907918	1.05355391	1.059816176	1.059528719	1.056613678	1.048183579
634	0.92221439	0.953505792	0.978712579	1.051567392	1.058102802	1.057998081	1.055134521	1.046724192
635	0.921691336	0.951266499	0.976520193	1.04956921	1.056413411	1.056509414	1.053636201	1.045273869
636	0.919176424	0.949123796	0.974328345	1.047577372	1.054704996	1.054978522	1.052180229	1.043832473
637	0.91637958	0.946895012	0.972136457	1.045575441	1.052999266	1.053489176	1.050705005	1.042399871
638	0.915046107	0.944768256	0.969946984	1.043564345	1.05129629	1.051985582	1.049241131	1.040975928
639	0.913442989	0.942556745	0.967753578	1.041544976	1.049596131	1.050495384	1.047788429	1.039560512
640	0.911567579	0.940452831	0.965573634	1.039534446	1.047898842	1.048991043	1.046346726	1.038118289
641	0.909417201	0.938265596	0.963389936	1.037500863	1.046204465	1.047527134	1.044885839	1.036719654
642	0.906989153	0.936191652	0.961209917	1.035461441	1.044513036	1.046048918	1.04346574	1.035294187
643	0.906073392	0.934035923	0.959040571	1.033432614	1.042804344	1.044556562	1.042026356	1.033911811
644	0.90309097	0.9319993	0.956864596	1.031367921	1.041119021	1.043077052	1.040597525	1.032502575
645	0.901633525	0.929882532	0.954701806	1.02931512	1.039436688	1.041610175	1.03914954	1.031101317
646	0.899905772	0.927787574	0.95254817	1.027243884	1.037737537	1.040155719	1.037741416	1.029707908
647	0.897905087	0.925716369	0.950397865	1.025170251	1.036041635	1.038687008	1.036314026	1.028322219
648	0.89562882	0.923670884	0.948252287	1.02307982	1.034348949	1.037230532	1.034896733	1.026944121
649	0.894921469	0.921546664	0.946112089	1.020988139	1.032659434	1.035759846	1.033489363	1.025573489
650	0.892095308	0.919557557	0.943977143	1.018880993	1.030973034	1.034327317	1.032091747	1.024210197
651	0.89085115	0.917491622	0.941846514	1.016759084	1.02928968	1.03288038	1.03067485	1.022854119
652	0.889339273	0.915457373	0.93972865	1.01462301	1.027590298	1.031445054	1.029267581	1.02147125
653	0.88755711	0.913456903	0.937611266	1.012473259	1.025912905	1.029995337	1.027898422	1.020129329
654	0.885502067	0.91138045	0.935512451	1.010310202	1.024219533	1.028557021	1.026481238	1.01876057
655	0.883171524	0.909452815	0.93340731	1.008120342	1.022529044	1.027129889	1.025101823	1.01743231
656	0.882474809	0.907451313	0.931313258	1.00593139	1.020841295	1.025688255	1.023731353	1.016077162
657	0.879594848	0.905489999	0.929237424	1.003715955	1.019156125	1.024282952	1.022341408	1.014728682
658	0.87836228	0.903454819	0.927151175	1.001474214	1.0174551	1.022837651	1.020960266	1.013420042
659	0.876862625	0.901462053	0.925083966	0.999232513	1.015756515	1.021428245	1.019615816	1.012084433
660	0.875093351	0.899513951	0.923017464	0.996950631	1.014060152	1.02002915	1.018223706	1.010755122
661	0.873051901	0.89761278	0.920969799	0.994654324	1.012365775	1.018615169	1.016867947	1.009431988
662	0.870735695	0.895640136	0.91892089	0.992342463	1.01067313	1.017186368	1.01552031	1.00811491
663	0.870120302	0.893716803	0.916875395	0.990000894	1.008964227	1.015792392	1.014152932	1.006803766
664	0.867256485	0.891845111	0.914851925	0.987628188	1.007256685	1.014383339	1.012821122	1.005498436
665	0.86610752	0.889903364	0.912814025	0.985235108	1.005550179	1.012983872	1.011469407	1.004166117
666	0.864692767	0.888015743	0.910808194	0.982819195	1.003826936	1.011593768	1.010125311	1.002872139
667	0.863009737	0.886058336	0.908796412	0.980377577	1.002121518	1.010212804	1.008788664	1.001583616
668	0.861055919	0.884285037	0.906797211	0.977906925	1.000398767	1.008816396	1.007432018	1.000300431
669	0.858828776	0.882315976	0.904799798	0.975415771	0.998658512	1.007428846	1.006109836	0.998990101
670	0.856325749	0.880535903	0.902807901	0.972899652	0.996934682	1.006025725	1.004767473	0.997717313
671	0.855599907	0.878558179	0.900825355	0.970365915	0.995192545	1.004655291	1.003459073	0.996417298
672	0.854612688	0.876774401	0.898856097	0.967796644	0.99344872	1.003268982	1.002130302	0.995154435
673	0.851286571	0.874924247	0.896887573	0.965222813	0.991685785	1.001890771	1.000808107	0.993896322
674	0.849759494	0.873141083	0.894939875	0.962625501	0.989936902	1.000520426	0.999492314	0.992610848
675	0.847963651	0.871292033	0.892982787	0.960010095	0.988167786	0.999157714	0.998155996	0.991330032
676	0.848001368	0.869376202	0.891036258	0.957394362	0.986394591	0.997778633	0.996852558	0.990085612
677	0.845670561	0.867668178	0.88910373	0.954758269	0.984599971	0.996406853	0.995555004	0.988813687
678	0.843063537	0.865757345	0.887188726	0.952132418	0.982799851	0.995042132	0.994236603	0.987577791
679	0.842312579	0.864059531	0.885257861	0.949496755	0.981009904	0.993660657	0.992923866	0.986314288
680	0.841300468	0.862157189	0.883350514	0.946870109	0.97917969	0.992309397	0.991643048	0.985054852
681	0.840024819	0.86047315	0.881451294	0.944245919	0.977357808	0.990941018	0.990341048	0.983830904
682	0.838483229	0.858726461	0.879543593	0.941645103	0.975526738	0.989578847	0.989044181	0.982579188
683	0.836673269	0.856916298	0.877649133	0.939048925	0.97366903	0.988222635	0.98775227	0.981331187
684	0.834592491	0.855187748	0.87577089	0.936466408	0.97179998	0.98684884	0.986465136	0.980118148
685	0.832238423	0.85339644	0.873891465	0.933908136	0.969934732	0.985503848	0.98515645	0.978877169
686	0.831814084	0.85168984	0.872033733	0.931371604	0.968039279	0.984140865	0.983878387	0.977639553
687	0.828916366	0.849921241	0.870158671	0.928870231	0.966144984	0.982782927	0.982604564	0.976436387
688	0.827963994	0.848240499	0.868310349	0.926372602	0.964217701	0.981406667	0.981308798	0.975205095
689	0.826749109	0.846498563	0.866470281	0.923925294	0.962288629	0.980058075	0.980042962	0.973976817
690	0.825269347	0.84469465	0.864618711	0.921481468	0.960339812	0.978690714	0.978754911	0.972782489
691	0.823522324	0.842982227	0.862801836	0.919074728	0.958385982	0.977350403	0.977470462	0.971559839
692	0.821505633	0.841364127	0.860977585	0.916690686	0.956408979	0.97599086	0.976189429	0.970339852
693	0.819216843	0.839686557	0.859147421	0.914331786	0.954423432	0.974611914	0.974911623	0.969153327
694	0.818941742	0.837948772	0.85733626	0.912001211	0.952410929	0.973259153	0.973636855	0.967938271
695	0.818410597	0.836309087	0.855546654	0.909702886	0.950386005	0.971909346	0.972364938	0.966725526
696	0.815312216	0.834610128	0.853733025	0.907421892	0.948363361	0.970539377	0.971095679	0.965545768
697	0.81425169	0.832851159	0.85194483	0.905161916	0.946307564	0.969171839	0.969828888	0.964337256
698	0.812928163	0.831194171	0.850159981	0.902927275	0.944249966	0.967806437	0.968564373	0.963130702
699	0.811339299	0.829642106	0.848380174	0.900701567	0.942171616	0.966442872	0.96730194	0.96195667
700	0.809482739	0.828032761	0.84660714	0.898510464	0.940070182	0.965080842	0.966015825	0.960753646
701	0.807356107	0.82636544	0.844842645	0.896337499	0.937977694	0.963697306	0.964756996	0.95958284
702	0.80732971	0.824639438	0.843088489	0.894187462	0.935857694	0.962337439	0.963499659	0.958382875
703	0.804666604	0.823022919	0.841346505	0.892065656	0.933742627	0.960955464	0.962218114	0.95721483
704	0.804120422	0.821518897	0.839618559	0.889953294	0.931595401	0.959573793	0.960963185	0.956017452
705	0.803316213	0.819787744	0.837879385	0.887854607	0.929448955	0.958192098	0.95968368	0.954851699
706	0.799836156	0.818170211	0.836129871	0.885774235	0.927301515	0.956810048	0.958430344	0.953686903
707	0.798498295	0.816669364	0.834426652	0.883717217	0.925133099	0.955427307	0.95715205	0.952492502
708	0.796895495	0.815113202	0.832688135	0.881661572	0.922978203	0.954043533	0.955899481	0.951329293
709	0.797473619	0.813501075	0.830999914	0.879610909	0.920798432	0.952658382	0.954621559	0.950166687
710	0.795344979	0.811832323	0.82927836	0.877598055	0.918610263	0.95124878	0.953343504	0.948974188
711	0.792944451	0.81028514	0.827581959	0.875599854	0.916431092	0.949859804	0.952090507	0.947812455
712	0.792750733	0.808682552	0.825912809	0.873620866	0.91425998	0.948445631	0.950811531	0.946650969
713	0.789810512	0.807205297	0.824213105	0.871634737	0.91207644	0.947051374	0.949531765	0.94548961
714	0.789094522	0.805673895	0.822543517	0.869676239	0.909878887	0.94563114	0.948276389	0.944328258
715	0.788119463	0.804087722	0.820875547	0.867717968	0.907706182	0.94420729	0.946994371	0.943166793
716	0.786883099	0.802446146	0.819210332	0.865763166	0.905517583	0.942802269	0.945710884	0.942005093
717	0.785383173	0.80093502	0.817549028	0.863849713	0.903332492	0.941370029	0.944451118	0.940843035
718	0.78361741	0.799369807	0.815892815	0.861913255	0.901150494	0.939932974	0.943164005	0.939680497
719	0.781583514	0.79793894	0.814242892	0.860027353	0.898992785	0.938490689	0.941874724	0.938517356
720	0.781849069	0.796455338	0.81260048	0.858124753	0.896816523	0.937042753	0.940608488	0.937383743
721	0.779283384	0.794918407	0.810966819	0.856244969	0.894665	0.935611757	0.939314161	0.936219017
722	0.779035069	0.793327546	0.809343171	0.854353819	0.892494202	0.934151266	0.938016937	0.935053315
723	0.775928481	0.791876368	0.807697258	0.852492854	0.890349104	0.932683812	0.936742081	0.933916755
724	0.775157408	0.790372669	0.806097133	0.850626491	0.888207804	0.931232113	0.935438338	0.932748718
725	0.774127232	0.788815864	0.804476633	0.84875706	0.886070733	0.929749418	0.934156506	0.931609572
726	0.772835747	0.787403493	0.802870651	0.846929196	0.883962639	0.928281662	0.932845233	0.930468945
727	0.771280732	0.78593947	0.801280544	0.845105117	0.881836258	0.926781848	0.931555409	0.929296455
728	0.769459943	0.784423224	0.799672293	0.843287561	0.879716174	0.925296132	0.930235564	0.928152482
729	0.770043274	0.783056245	0.798117704	0.841479386	0.877628833	0.923800735	0.928936703	0.927006647
730	0.76769583	0.781435166	0.796510904	0.839637754	0.875524769	0.922295155	0.927632942	0.925858822
731	0.765075849	0.779964862	0.794960599	0.837856467	0.873456666	0.920778878	0.926324009	0.924708877
732	0.76488803	0.778648752	0.793358726	0.836046154	0.871400396	0.919251382	0.925009632	0.923556681
733	0.764446412	0.777075539	0.791816247	0.834255938	0.869330082	0.917735947	0.923689532	0.922402103
734	0.761018841	0.775658073	0.790260517	0.832489235	0.867273756	0.916208393	0.922363426	0.92124501
735	0.760051612	0.774189772	0.788691904	0.830749566	0.865233166	0.914668171	0.921031029	0.920115615
736	0.758824077	0.772881468	0.78714916	0.828989057	0.863210193	0.913114724	0.919692048	0.918953108
737	0.757334054	0.771311216	0.785595059	0.827208531	0.861177442	0.911571684	0.918372241	0.917818067
738	0.755579344	0.769902568	0.784069133	0.825462326	0.859165417	0.910014475	0.917019258	0.916649607
739	0.756346628	0.768659027	0.782533429	0.823699903	0.857176376	0.908442514	0.915684965	0.915508383
740	0.754067878	0.767150606	0.781028263	0.821977723	0.855181691	0.906855201	0.914343004	0.914363874
741	0.75433032	0.76580894	0.779514953	0.820243436	0.853213802	0.905276582	0.91299307	0.913215946
742	0.751518822	0.764418109	0.777993954	0.81855564	0.85124321	0.90368162	0.911634848	0.912064459
743	0.75126795	0.762977596	0.776465731	0.81680171	0.849270976	0.9020946	0.910268021	0.910909276
744	0.747914851	0.761486879	0.774972174	0.815098807	0.847331517	0.900490233	0.908892267	0.909750254
745	0.74714205	0.76016902	0.773473123	0.813390856	0.845393956	0.898867874	0.907533847	0.908587253
746	0.746111003	0.75880267	0.771969079	0.81174077	0.843459631	0.897252192	0.906139323	0.907420128
747	0.744819578	0.757387327	0.770503121	0.810028045	0.841564994	0.895642953	0.904761624	0.906279405
748	0.743265629	0.756150181	0.768991014	0.808314668	0.839642091	0.894014308	0.903373821	0.905103636
749	0.744355571	0.754636724	0.767518818	0.80666683	0.837726945	0.892365577	0.902002499	0.903954051
750	0.742282357	0.75330323	0.766044505	0.805023627	0.835858083	0.890722012	0.900593541	0.902799838
751	0.739940148	0.751921509	0.764612753	0.803320033	0.833964167	0.889083401	0.899200547	0.90164085
752	0.740271928	0.750724315	0.763136259	0.801690161	0.832083271	0.887423257	0.897796235	0.900476941
753	0.737397588	0.749246069	0.76165933	0.800001283	0.83021731	0.885767325	0.896380243	0.899307959
754	0.737217464	0.747954164	0.760227853	0.798391857	0.828368278	0.884088772	0.894952204	0.898133755
755	0.736784313	0.746614879	0.758797898	0.796724985	0.826538246	0.882413692	0.893539272	0.896985191
756	0.733101805	0.745227733	0.757323973	0.795071422	0.824688695	0.880741905	0.89211376	0.895800133
757	0.732144091	0.744032502	0.755898483	0.793433126	0.822861208	0.879046026	0.890675289	0.89464051
758	0.730927061	0.742549617	0.754476345	0.791812098	0.821016079	0.877352715	0.889251343	0.893475153
759	0.72944861	0.741260523	0.75305819	0.790210384	0.819238993	0.875661815	0.8878139	0.89227268
760	0.730750696	0.739924497	0.751644654	0.788630068	0.81740438	0.873973183	0.886362571	0.891095333
761	0.728755671	0.738786995	0.750188299	0.786995717	0.815598706	0.872258634	0.884896956	0.889943127
762	0.726492887	0.737357141	0.748785549	0.785384844	0.813824526	0.870573934	0.883445019	0.888753273
763	0.727041899	0.736127734	0.747389384	0.783799653	0.812039068	0.868834141	0.881978246	0.887556895
764	0.724249952	0.734852403	0.746000474	0.782161454	0.810289032	0.867123969	0.880524865	0.886385362
765	0.724290795	0.733530695	0.744569807	0.780633264	0.808530378	0.86541505	0.879027318	0.885207107
766	0.720961173	0.732162153	0.743197057	0.779054407	0.806763809	0.863678097	0.877571528	0.883990298
767	0.72048559	0.731000848	0.741783125	0.777423832	0.804990066	0.86197121	0.87607073	0.88279804
768	0.719754983	0.729538724	0.740429323	0.775825964	0.803258853	0.860235666	0.874582495	0.881630377
769	0.718767318	0.728285834	0.739034945	0.774263224	0.801523506	0.858500618	0.873077465	0.880423589
770	0.717520542	0.727246073	0.737651216	0.77273806	0.799784893	0.856766026	0.871584738	0.879209245
771	0.716012587	0.725902729	0.736278866	0.771164021	0.798095024	0.855031863	0.870074654	0.878019213
772	0.714241368	0.724512763	0.734918632	0.769630246	0.796353376	0.853298118	0.868576628	0.876821435
773	0.715414041	0.723338991	0.733571258	0.768048015	0.794663875	0.85153376	0.867060683	0.875615739
774	0.713123113	0.722120652	0.732237497	0.766508839	0.792976449	0.849800596	0.865556567	0.874401952
775	0.710562646	0.720857319	0.730864322	0.765015325	0.791238095	0.848067898	0.864033973	0.873179897
776	0.710978834	0.71954856	0.72950546	0.763475318	0.7895573	0.846303822	0.862492443	0.871981852
777	0.711147348	0.718463076	0.728161687	0.761983918	0.787881877	0.844571922	0.860962247	0.870775356
778	0.707792226	0.717063663	0.726833784	0.760446661	0.786212996	0.842808185	0.859443468	0.869527595
779	0.707446593	0.715889635	0.72552254	0.75886269	0.78455186	0.841077378	0.857873981	0.86830357
780	0.706847332	0.714671442	0.724172883	0.757430297	0.782899705	0.839314319	0.856346652	0.867103379
781	0.705992453	0.713408666	0.72284065	0.755853562	0.781257803	0.837585027	0.854799167	0.86586128
782	0.704879952	0.712100887	0.721526651	0.754332008	0.779568014	0.835823113	0.853231051	0.86464284
783	0.703507806	0.711025763	0.720231705	0.752868474	0.777949773	0.834095888	0.851673728	0.863381924
784	0.701873978	0.709907797	0.718899082	0.751361405	0.776284769	0.832335718	0.850127328	0.862144491
785	0.699976415	0.708465527	0.717586324	0.749915666	0.774695642	0.830576519	0.848559668	0.860930659
786	0.701192975	0.707259171	0.716294269	0.748427317	0.773060989	0.828853548	0.847002803	0.859673681
787	0.698775325	0.706292847	0.714964933	0.746895613	0.771443274	0.827097237	0.845424131	0.858440136
788	0.696087766	0.704999492	0.713716403	0.745429138	0.769843977	0.82534254	0.843856144	0.857162844
789	0.696548558	0.703661264	0.712431452	0.743920312	0.768199591	0.823625804	0.842265806	0.855942588
790	0.696762277	0.702566418	0.711109664	0.742480235	0.766640882	0.821875449	0.840686061	0.854678193
791	0.693280099	0.701428942	0.709811163	0.74099888	0.76503856	0.820127507	0.839117102	0.853403121
792	0.692980555	0.700248445	0.708536828	0.739589868	0.763459233	0.818419459	0.837525224	0.852151294
793	0.692428099	0.699024534	0.707287543	0.738140718	0.761836224	0.81667763	0.835944078	0.850888626
794	0.691620783	0.697756809	0.706002365	0.736650765	0.760237815	0.814939174	0.83433949	0.849614916
795	0.690556643	0.696741194	0.704743163	0.735237431	0.758665673	0.813204446	0.832745602	0.848329961
796	0.6892337	0.695684056	0.703510838	0.733784513	0.75712149	0.811473819	0.831162657	0.847068177
797	0.687649957	0.694285638	0.702243167	0.732411989	0.755535349	0.809747684	0.829555753	0.845794991
798	0.685803406	0.693142782	0.700939759	0.730879268	0.753978948	0.808026451	0.827959798	0.844510199
799	0.687248345	0.691957258	0.699728245	0.729551419	0.752454051	0.80631055	0.826375069	0.84321359
800	0.684884133	0.69103274	0.69848197	0.728062141	0.750888271	0.804600427	0.824765904	0.84194011
801	0.682251073	0.689762301	0.697200554	0.726658467	0.749355895	0.802896548	0.823168014	0.840654665
802	0.682945156	0.68875522	0.696014272	0.72521663	0.747858757	0.801158343	0.821545214	0.839357045
803	0.679782468	0.687398342	0.694728089	0.723864382	0.746321968	0.799468017	0.819933761	0.838047035
804	0.679970837	0.686307206	0.693538938	0.7224754	0.744744816	0.797743562	0.818333981	0.836760143
805	0.67991033	0.685174263	0.692315799	0.721049121	0.743283573	0.796068861	0.816746213	0.83546072
806	0.679599063	0.683999139	0.691058305	0.719584974	0.741784051	0.794360292	0.815133188	0.83414855
807	0.675367418	0.683096516	0.689833637	0.718215971	0.740245584	0.792660299	0.813532315	0.832859587
808	0.674534883	0.681837513	0.688642768	0.716810617	0.738748608	0.790969469	0.811905758	0.831521417
809	0.67344577	0.680853436	0.687418245	0.715504578	0.737213115	0.789288409	0.810291516	0.830206319
810	0.675808238	0.67950907	0.686228597	0.714026235	0.735721335	0.787617741	0.808689983	0.82891454
811	0.674214424	0.67844209	0.685005484	0.712648793	0.73427529	0.785913233	0.80706245	0.827572735
812	0.672358249	0.677333907	0.683818339	0.711375719	0.732792364	0.784264857	0.805487262	0.826254123
813	0.670237726	0.676184159	0.682597932	0.709927458	0.73127194	0.78258309	0.803846572	0.82492184
814	0.671617932	0.675318714	0.681414605	0.708585216	0.729799863	0.780913499	0.802259096	0.823612957
815	0.668977331	0.674086377	0.680198233	0.707208308	0.728290865	0.779256791	0.800645494	0.822252818
816	0.666066422	0.67314084	0.67902007	0.705941793	0.72683263	0.777566565	0.799045966	0.8209536
817	0.666693678	0.671824478	0.677881141	0.704495436	0.72542729	0.775937364	0.797419968	0.819602672
818	0.667075579	0.670797446	0.676709975	0.703161203	0.723896811	0.774275228	0.795808354	0.818275259
819	0.663371368	0.669729944	0.675506242	0.70179307	0.722510924	0.772628057	0.794211623	0.816933495
820	0.663242752	0.668621623	0.674343028	0.700541551	0.720998769	0.770996645	0.792588269	0.815577147
821	0.662863194	0.667472132	0.673147505	0.699105583	0.719635602	0.769332337	0.790980159	0.814205983
822	0.662230832	0.666620337	0.671993684	0.697788039	0.718145077	0.767684472	0.789387828	0.812858482
823	0.661343789	0.665389106	0.670807825	0.696437482	0.716713293	0.766053888	0.787768778	0.811534969
824	0.660200175	0.664458152	0.669664867	0.695209941	0.715246865	0.764441442	0.786165922	0.810157586
825	0.658798085	0.663487924	0.668565879	0.693793408	0.713841852	0.762848006	0.784579827	0.8088041
826	0.657135599	0.662132308	0.667359562	0.692517699	0.712403023	0.761222595	0.78296698	0.80743537
827	0.655210786	0.661080878	0.666197512	0.6911942	0.711028333	0.759617012	0.781371363	0.806090837
828	0.65699266	0.659989156	0.665080815	0.689886879	0.7096207	0.757979311	0.779793582	0.804730979
829	0.654552433	0.659207574	0.663932972	0.688580226	0.70817963	0.756362299	0.778189076	0.80335556
830	0.65584456	0.658035929	0.662831731	0.687274666	0.706805938	0.754766922	0.776602927	0.80196434
831	0.652881363	0.656822971	0.661699669	0.685970625	0.705399736	0.753194146	0.775035777	0.800597564
832	0.653676469	0.655924157	0.660536484	0.68466854	0.703960545	0.751590071	0.773441994	0.799214915
833	0.650182632	0.654986708	0.659421337	0.683385757	0.702592075	0.750009557	0.77182112	0.797857059
834	0.650473337	0.654010301	0.658275407	0.682089058	0.701191597	0.748397708	0.770266787	0.796483269
835	0.650516456	0.652994613	0.657178804	0.68081285	0.699864761	0.746810422	0.768685972	0.795093304
836	0.646219887	0.651939316	0.656051771	0.67952336	0.69839986	0.745248736	0.767078229	0.793728475
837	0.645747412	0.650844081	0.654975372	0.678255577	0.697117692	0.743713701	0.765491308	0.792347422
838	0.645021822	0.649708575	0.653787075	0.676975171	0.69569657	0.7421484	0.76392593	0.790949903
839	0.644041275	0.648900051	0.652732092	0.675699956	0.694353137	0.740552338	0.76238283	0.789577892
840	0.642803916	0.647684733	0.651647422	0.674430417	0.692978915	0.738984063	0.760813382	0.788189376
841	0.645474068	0.646799149	0.650532779	0.673167049	0.691573473	0.737444682	0.759217155	0.786784112
842	0.643732902	0.6455027	0.64938788	0.671910352	0.690249354	0.735875199	0.757643894	0.785404759
843	0.641729364	0.644538774	0.648296669	0.670642496	0.688895148	0.734335793	0.756094378	0.78400863
844	0.639461545	0.643536049	0.647260311	0.66940052	0.687510445	0.73282761	0.754518411	0.782595481
845	0.641155169	0.642494205	0.646109584	0.668148124	0.686210783	0.731290075	0.75296697	0.781208676
846	0.638368792	0.641792517	0.645014119	0.666904169	0.684881805	0.729722729	0.751440871	0.779804836
847	0.639570895	0.640673226	0.643975094	0.665650263	0.683523117	0.728187947	0.749888716	0.778427807
848	0.63625851	0.63951386	0.642907039	0.664424635	0.68225327	0.726686928	0.748310098	0.7769894
849	0.636961937	0.638698903	0.641809684	0.663170627	0.680834991	0.725156944	0.746757669	0.775622387
850	0.633115989	0.637846714	0.640770385	0.661945983	0.679506793	0.723662052	0.745232286	0.774193507
851	0.633313479	0.636568742	0.639702222	0.660712681	0.678271332	0.722138434	0.743680909	0.772791935
852	0.633262982	0.635639452	0.63860493	0.659490491	0.676885287	0.720651277	0.742157481	0.771418181
853	0.63296273	0.634672015	0.637567338	0.658260171	0.675593262	0.719135661	0.740608124	0.769981577
854	0.632410943	0.633666124	0.636501069	0.657041797	0.674272913	0.717657913	0.739087648	0.768572813
855	0.631605829	0.632621469	0.635405859	0.65583594	0.672923873	0.716152003	0.73754133	0.767192416
856	0.63054558	0.631934793	0.634372025	0.65462293	0.671672882	0.714685405	0.736024859	0.765794555
857	0.629228379	0.630813471	0.633309717	0.6534029	0.670394539	0.71319097	0.734482654	0.764378987
858	0.627652393	0.629652455	0.632218676	0.65219654	0.6690885	0.711668291	0.732971295	0.762945468
859	0.625815777	0.628853825	0.631190716	0.651004444	0.667754414	0.710186587	0.73143433	0.761540925
860	0.6281794	0.628018446	0.630134505	0.649785506	0.666523169	0.708747201	0.729929242	0.760165922
861	0.625832202	0.626740108	0.629142858	0.648602434	0.665265268	0.707280704	0.728457005	0.758725603
862	0.623218851	0.625828581	0.628029885	0.647413981	0.663980383	0.70578671	0.726901097	0.757314885
863	0.624848339	0.624879417	0.627076045	0.646220305	0.66266818	0.704336797	0.725437427	0.755934351
864	0.621713511	0.62389232	0.62600038	0.645021569	0.661328321	0.702859801	0.723949032	0.754487504
865	0.622850028	0.623280087	0.624991287	0.64383955	0.660096953	0.701428492	0.722435561	0.753070916
866	0.61918639	0.622218047	0.623954449	0.642653111	0.658839383	0.699970541	0.720957244	0.751685193
867	0.61982291	0.62111718	0.622889621	0.641484344	0.657555296	0.698559919	0.719454069	0.75028155
868	0.620214751	0.620395702	0.621893154	0.640311813	0.65624437	0.697123124	0.717925686	0.748859751
869	0.615752417	0.619218119	0.620869222	0.639135701	0.655047011	0.695659798	0.716433735	0.74746953
870	0.615633619	0.618422965	0.619817584	0.637956189	0.653824314	0.694245727	0.714979284	0.746061256
871	0.615264899	0.61759144	0.618836124	0.636796002	0.652575982	0.692805625	0.713500474	0.744634692
872	0.614644512	0.616723262	0.617827498	0.635633103	0.651301711	0.691416502	0.71199697	0.743240456
873	0.613770703	0.615390538	0.61679147	0.634467689	0.650001194	0.689923908	0.710532325	0.741828049
874	0.612641705	0.614446366	0.615827464	0.633322957	0.648820209	0.68856141	0.709107643	0.740397234
875	0.611255736	0.613895965	0.614836609	0.63217642	0.647614537	0.687094761	0.707594345	0.738999533
876	0.609611003	0.612878319	0.613818674	0.631028282	0.646383895	0.685761223	0.706186652	0.737583558
877	0.612445194	0.611822581	0.612874631	0.629878751	0.645127994	0.684322878	0.704689701	0.736149075
878	0.610294376	0.611165274	0.611802355	0.628728039	0.643846542	0.682939643	0.703234323	0.734748525
879	0.607879432	0.610034358	0.610804542	0.62757636	0.642690752	0.681531389	0.701821666	0.733382603
880	0.609987922	0.609305003	0.609882521	0.626447873	0.641358435	0.680097791	0.700318318	0.731945417
881	0.607056329	0.608097758	0.60883106	0.625319173	0.640153409	0.678721467	0.698925835	0.73054302
882	0.608677935	0.607295241	0.607855976	0.624166223	0.638923894	0.677320421	0.697442043	0.7291222
883	0.60522259	0.606456648	0.606854283	0.623037612	0.63782551	0.675978541	0.696002702	0.727736973
884	0.606350519	0.605581705	0.605930607	0.621909468	0.636547308	0.674612588	0.694609005	0.7263335
885	0.602364219	0.604670137	0.604980921	0.620806762	0.635401902	0.673222261	0.693122595	0.724911556
886	0.602991586	0.603721665	0.604005006	0.619680415	0.634233139	0.671807255	0.691752525	0.723526126
887	0.603374404	0.602736011	0.603002641	0.618555244	0.633040765	0.670454018	0.690289153	0.72212242
888	0.603511007	0.601712891	0.601973601	0.61743149	0.631824518	0.669076785	0.688873268	0.720700213
889	0.598458683	0.601109455	0.601025158	0.616334777	0.630584138	0.6677633	0.687434296	0.719315478
890	0.598080842	0.600012487	0.600050662	0.615214756	0.629319359	0.666426526	0.686044276	0.717912453
891	0.597451622	0.599338433	0.599158446	0.614122597	0.628194733	0.665066184	0.684631623	0.716547779
892	0.596569307	0.598166508	0.598131727	0.613007312	0.627047445	0.663681986	0.683196055	0.715107848
893	0.595432172	0.597420766	0.597187923	0.611920723	0.625877254	0.662364279	0.68181117	0.713764028
894	0.599065231	0.596639721	0.596218269	0.6108112	0.624683916	0.661023461	0.680403849	0.712344514
895	0.597430647	0.59582311	0.59533324	0.609704867	0.623467182	0.659659255	0.679048739	0.710964494
896	0.595536085	0.594970668	0.594311787	0.608628505	0.622397245	0.658363985	0.677596251	0.709566221
897	0.59337977	0.594082129	0.59337561	0.607529514	0.621134133	0.65695284	0.676272449	0.708149478
898	0.590959916	0.593157227	0.592413811	0.606434516	0.620019611	0.655705334	0.674850736	0.706773295
899	0.593388448	0.592195689	0.591539023	0.60537079	0.618883009	0.65434142	0.673483313	0.705378903
900	0.590453998	0.591197244	0.590525898	0.604284763	0.617724097	0.653049343	0.672093951	0.704026035
