Tr,Pr,alpha
1.24947308404811,0.813305680940181,0.798184789124853
1.26591351936453,0.813305680940181,0.788934113572617
1.28235395468095,0.813305680940181,0.779912913156675
1.29879438999738,0.813305680940181,0.771108765746449
1.3152348253138,0.813305680940181,0.762510221072244
1.33167526063022,0.813305680940181,0.754106690661328
1.34811569594664,0.813305680940181,0.74588835582302
1.36455613126307,0.813305680940181,0.737846089720011
1.38099656657949,0.813305680940181,0.729971390606265
1.39743700189591,0.813305680940181,0.722256324051192
1.41387743721233,0.813305680940181,0.714693472498644
1.43031787252876,0.813305680940181,0.707275890892105
1.44675830784518,0.813305680940181,0.699997067377525
1.4631987431616,0.813305680940181,0.692850888302691
1.47963917847802,0.813305680940181,0.685831606887567
1.49607961379445,0.813305680940181,0.678933815058641
1.51252004911087,0.813305680940181,0.672152418031098
1.52896048442729,0.813305680940181,0.665482611293592
1.54540091974371,0.813305680940181,0.658919859706469
1.56184135506014,0.813305680940181,0.652459878468798
1.57828179037656,0.813305680940181,0.646098615745726
1.59472222569298,0.813305680940181,0.639832236776733
1.6111626610094,0.813305680940181,0.633657109310186
1.62760309632583,0.813305680940181,0.627569790228909
1.64404353164225,0.813305680940181,0.621567013249039
1.66048396695867,0.813305680940181,0.615645677588334
1.67692440227509,0.813305680940181,0.609802837512282
1.69336483759152,0.813305680940181,0.604035692676936
1.70980527290794,0.813305680940181,0.598341579196142
1.72624570822436,0.813305680940181,0.592717961368799
1.74268614354078,0.813305680940181,0.58716242400846
1.75912657885721,0.813305680940181,0.581672665323461
1.77556701417363,0.813305680940181,0.57624649030118
1.79200744949005,0.813305680940181,0.570881804554373
1.80844788480647,0.813305680940181,0.565576608591782
1.8248883201229,0.813305680940181,0.560328992478719
1.84132875543932,0.813305680940181,0.555137130856492
1.85776919075574,0.813305680940181,0.549999278292694
1.87420962607216,0.813305680940181,0.544913764936323
1.89065006138859,0.813305680940181,0.53987899245479
1.90709049670501,0.813305680940181,0.534893430231247
1.92353093202143,0.813305680940181,0.529955611802863
1.93997136733785,0.813305680940181,0.525064131522325
1.95641180265428,0.813305680940181,0.520217641426204
1.9728522379707,0.813305680940181,0.515414848295216
1.98929267328712,0.813305680940181,0.510654510893011
2.00573310860354,0.813305680940181,0.505935437370412
2.02217354391997,0.813305680940181,0.501256482823985
2.03861397923639,0.813305680940181,0.496616546998184
2.05505441455281,0.813305680940181,0.492014572121079
2.07149484986923,0.813305680940181,0.487449540864898
2.08793528518566,0.813305680940181,0.48292047442302
2.10437572050208,0.813305680940181,0.478426430695355
2.1208161558185,0.813305680940181,0.473966502575663
2.13725659113492,0.813305680940181,0.469539816333431
2.15369702645135,0.813305680940181,0.465145530085008
2.17013746176777,0.813305680940181,0.460782832347557
2.18657789708419,0.813305680940181,0.456450940671331
2.20301833240061,0.813305680940181,0.452149100344762
2.21945876771704,0.813305680940181,0.447876583168228
2.23589920303346,0.813305680940181,0.443632686292295
2.25233963834988,0.813305680940181,0.439416731116214
2.2687800736663,0.813305680940181,0.435228062243406
2.28522050898273,0.813305680940181,0.431066046497502
2.30166094429915,0.813305680940181,0.426930071945347
2.31810137961557,0.813305680940181,0.422819547074543
2.33454181493199,0.813305680940181,0.418733899864355
2.35098225024842,0.813305680940181,0.414672577069874
2.36742268556484,0.813305680940181,0.410635043327509
2.38386312088126,0.813305680940181,0.406620780549378
2.40030355619768,0.813305680940181,0.402629287164952
2.4167439915141,0.813305680940181,0.398660077472481
2.43318442683053,0.813305680940181,0.394712681008774
2.44962486214695,0.813305680940181,0.390786641948947
2.46606529746337,0.813305680940181,0.386881518534116
2.48250573277979,0.813305680940181,0.382996882525697
2.49894616809622,0.813305680940181,0.379132318684822
2.51538660341264,0.813305680940181,0.375287424275636
2.53182703872906,0.813305680940181,0.371461808591135
2.54826747404548,0.813305680940181,0.367655092500348
0.822021765821124,0.948856627763545,1.09026979635635
0.838462201137547,0.948856627763545,1.08706787191843
0.854902636453969,0.948856627763545,1.08379403497941
0.871343071770392,0.948856627763545,1.08037396174352
0.887783507086814,0.948856627763545,1.07671677677169
0.904223942403237,0.948856627763545,1.07270188520407
0.920664377719659,0.948856627763545,1.06815551131126
0.937104813036082,0.948856627763545,1.06280221566656
0.953545248352504,0.948856627763545,1.05614184916479
0.969985683668926,0.948856627763545,1.04709362207621
0.986426118985349,0.948856627763545,1.03205168223573
1.00286655430177,0.948856627763545,0.992409621940581
1.01930698961819,0.948856627763545,0.974573161839342
1.03574742493462,0.948856627763545,0.958432845011132
1.05218786025104,0.948856627763545,0.943395424820453
1.06862829556746,0.948856627763545,0.929197339410057
1.08506873088388,0.948856627763545,0.915683774360402
1.10150916620031,0.948856627763545,0.902751322958932
1.11794960151673,0.948856627763545,0.890326376487038
1.13439003683315,0.948856627763545,0.878354170161123
1.15083047214957,0.948856627763545,0.866792214181258
1.167270907466,0.948856627763545,0.855606194725111
1.18371134278242,0.948856627763545,0.844767439734948
1.20015177809884,0.948856627763545,0.834251355102933
1.21659221341526,0.948856627763545,0.824036435434855
1.23303264873169,0.948856627763545,0.814103608651377
1.24947308404811,0.948856627763545,0.804435778717471
1.26591351936453,0.948856627763545,0.795017491920236
1.28235395468095,0.948856627763545,0.785834684716692
1.29879438999738,0.948856627763545,0.776874488048846
1.3152348253138,0.948856627763545,0.768125072126797
1.33167526063022,0.948856627763545,0.759575520956293
1.34811569594664,0.948856627763545,0.751215729179471
1.36455613126307,0.948856627763545,0.743036315963005
1.38099656657949,0.948856627763545,0.735028552137706
1.39743700189591,0.948856627763545,0.727184297810618
1.41387743721233,0.948856627763545,0.719495948384301
1.43031787252876,0.948856627763545,0.711956387425277
1.44675830784518,0.948856627763545,0.704558945188463
1.4631987431616,0.948856627763545,0.697297361870498
1.47963917847802,0.948856627763545,0.690165754861365
1.49607961379445,0.948856627763545,0.683158589410424
1.51252004911087,0.948856627763545,0.676270652234587
1.52896048442729,0.948856627763545,0.669497027681596
1.54540091974371,0.948856627763545,0.662833076127838
1.56184135506014,0.948856627763545,0.656274414342388
1.57828179037656,0.948856627763545,0.649816897590626
1.59472222569298,0.948856627763545,0.643456603283972
1.6111626610094,0.948856627763545,0.637189816010077
1.62760309632583,0.948856627763545,0.631013013799621
1.64404353164225,0.948856627763545,0.624922855505058
1.66048396695867,0.948856627763545,0.618916169181676
1.67692440227509,0.948856627763545,0.612989941375169
1.69336483759152,0.948856627763545,0.607141307230432
1.70980527290794,0.948856627763545,0.601367541346492
1.72624570822436,0.948856627763545,0.595666049310347
1.74268614354078,0.948856627763545,0.590034359850024
1.75912657885721,0.948856627763545,0.584470117552958
1.77556701417363,0.948856627763545,0.57897107610182
1.79200744949005,0.948856627763545,0.573535091984314
1.80844788480647,0.948856627763545,0.568160118637851
1.8248883201229,0.948856627763545,0.562844200993889
1.84132875543932,0.948856627763545,0.557585470389711
1.85776919075574,0.948856627763545,0.552382139818903
1.87420962607216,0.948856627763545,0.547232499493954
1.89065006138859,0.948856627763545,0.54213491269709
1.90709049670501,0.948856627763545,0.537087811897348
1.92353093202143,0.948856627763545,0.532089695114104
1.93997136733785,0.948856627763545,0.527139122508705
1.95641180265428,0.948856627763545,0.522234713187468
1.9728522379707,0.948856627763545,0.517375142200922
1.98929267328712,0.948856627763545,0.512559137725098
2.00573310860354,0.948856627763545,0.507785478412182
2.02217354391997,0.948856627763545,0.503052990898489
2.03861397923639,0.948856627763545,0.498360547458995
2.05505441455281,0.948856627763545,0.493707063798598
2.07149484986923,0.948856627763545,0.489091496970329
2.08793528518566,0.948856627763545,0.484512843412601
2.10437572050208,0.948856627763545,0.47997013709726
2.1208161558185,0.948856627763545,0.475462447781296
2.13725659113492,0.948856627763545,0.470988879355261
2.15369702645135,0.948856627763545,0.466548568282701
2.17013746176777,0.948856627763545,0.4621406821241
2.18657789708419,0.948856627763545,0.457764418140558
2.20301833240061,0.948856627763545,0.453419001972035
2.21945876771704,0.948856627763545,0.449103686385407
2.23589920303346,0.948856627763545,0.444817750088334
2.25233963834988,0.948856627763545,0.440560496604625
2.2687800736663,0.948856627763545,0.436331253207713
2.28522050898273,0.948856627763545,0.432129369910359
2.30166094429915,0.948856627763545,0.427954218494548
2.31810137961557,0.948856627763545,0.423805191605519
2.33454181493199,0.948856627763545,0.419681701926598
2.35098225024842,0.948856627763545,0.415583181242195
2.36742268556484,0.948856627763545,0.411509079774608
2.38386312088126,0.948856627763545,0.407458865376779
2.40030355619768,0.948856627763545,0.403432022834678
2.4167439915141,0.948856627763545,0.399428053191448
2.43318442683053,0.948856627763545,0.395446473103516
2.44962486214695,0.948856627763545,0.391486814227065
2.46606529746337,0.948856627763545,0.387548622633204
2.48250573277979,0.948856627763545,0.383631458250183
2.49894616809622,0.948856627763545,0.379734894331257
2.51538660341264,0.948856627763545,0.375858516946898
2.53182703872906,0.948856627763545,0.372001924500036
2.54826747404548,0.948856627763545,0.368164727263028
