TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
130	0.027276104	0.009490762	0.887221279	0.592630628	7.447001731	3.350266336	8.361933234	0.507126806	9.073121909	1.445129401	9.892847374	3.511519852
135	0.048212646	0.038225914	0.962360391	0.147067715	5.426097208	2.896950975	6.811128633	0.365501028	7.822449744	2.447219327	8.934158001	4.555057597
140	0.067538406	0.07534763	0.992267922	0.644990569	2.489126587	2.97511611	4.781050231	1.028243742	6.263710251	3.285652181	7.785152615	5.447970865
145	0.080736589	0.092902807	0.992285606	0.88424735	2.867432094	2.003510168	2.006743716	0.263972229	4.310305399	3.056587623	6.422166736	5.494607652
150	0.08767381	0.090568964	0.981133817	0.904104049	3.077490006	2.574363043	2.233247748	4.610662119	1.839789197	0.543334176	4.825475754	3.960230912
155	0.096573006	0.081398066	0.953810182	0.778037082	3.022755361	2.03437672	4.305503106	7.605194086	1.287240302	6.107873896	3.000131238	0.358069063
160	0.099824544	0.064804013	0.923463709	0.614867273	2.895822131	1.34443601	4.920041403	1.773348063	4.54518362	19.85684149	1.025544465	5.19792692
165	0.104814376	0.053420232	0.88703354	0.476629279	2.748722317	0.851139215	4.565533077	1.47345274	0.104061078	18.72140459	0.805489456	11.413666
170	0.109483732	0.046656878	0.852016124	0.387186583	2.597656951	0.580756797	4.227155837	1.244730293	3.6341333	9.888269883	1.801814012	15.54293342
175	0.109403469	0.038742691	0.813808302	0.325920275	2.450460323	0.43674541	3.922906686	1.017311107	4.117377511	6.328816113	1.242409029	15.66874011
180	0.111095061	0.034403358	0.778615175	0.279169884	2.310437776	0.331821879	3.649468018	0.87280354	4.089178753	4.583534132	0.306726061	13.22908765
185	0.114158913	0.032527942	0.740475848	0.233976606	2.177608283	0.238845863	3.406682545	0.795761038	3.934370593	3.60868997	1.590061707	10.59339284
190	0.109954065	0.024702758	0.706891795	0.201070691	2.055074738	0.174240314	3.189207305	0.724323754	3.748807115	2.951745687	2.334339851	8.486931786
195	0.110617947	0.023246538	0.675328856	0.180649596	1.941409914	0.146498623	2.992001159	0.624531718	3.554963117	2.424513467	2.721364216	6.829618881
200	0.110186103	0.021833646	0.641086273	0.164631922	1.834401089	0.141374612	2.809554703	0.514266872	3.37047126	1.979779402	2.902931793	5.52681801
205	0.108557361	0.01970985	0.61210162	0.154498754	1.735445629	0.138841364	2.650273658	0.417435588	3.197553349	1.635276193	2.966859709	4.543031724
210	0.10669657	0.017431998	0.583482518	0.141646975	1.64470855	0.127872627	2.506057321	0.355335415	3.028234146	1.399531757	2.965303881	3.825936239
215	0.106631465	0.017047635	0.557295583	0.128904717	1.559982904	0.110385498	2.365143318	0.326281109	2.876293751	1.226807768	2.92408353	3.294199237
220	0.105740281	0.016146573	0.531942064	0.117319773	1.481622954	0.096477185	2.241399496	0.295507108	2.737222065	1.081911236	2.862552	2.864195818
225	0.107777161	0.018566579	0.507177382	0.107906853	1.407773583	0.088989073	2.126589428	0.260492087	2.603091254	0.952252259	2.783552606	2.498377959
230	0.105609708	0.017069541	0.484067237	0.100857838	1.340588323	0.087613088	2.020238915	0.224512497	2.481455071	0.831488815	2.704427299	2.17759138
235	0.104319185	0.016560676	0.458921978	0.090990379	1.27614185	0.084037832	1.923539264	0.192916412	2.36701838	0.731730011	2.622136451	1.911453716
240	0.097575152	0.010632053	0.441081573	0.087000888	1.217000101	0.079277372	1.832816146	0.170825742	2.258829091	0.654164215	2.536387942	1.697956662
245	0.098143128	0.012060673	0.422747426	0.081569712	1.1622622	0.074230485	1.749345857	0.152995714	2.165939731	0.58280523	2.454249663	1.518056379
250	0.094388481	0.009268987	0.402671403	0.074118978	1.11089212	0.070237892	1.67148522	0.136311003	2.071778879	0.525987207	2.374477803	1.360403624
255	0.094031209	0.009972834	0.386813659	0.070771713	1.063516148	0.068687125	1.598449974	0.119751647	1.990708465	0.466429714	2.300498935	1.215917719
260	0.092332324	0.009396321	0.36889352	0.064987926	1.017938971	0.066700531	1.531038704	0.103351132	1.907277376	0.419768212	2.226010389	1.090598823
265	0.091441755	0.009646051	0.356378453	0.063912944	0.975329007	0.064661149	1.468620977	0.088711852	1.836475647	0.372263459	2.1507507	0.985261672
270	0.0870206	0.0063731	0.343935404	0.062202211	0.935813474	0.062746714	1.409877678	0.076765025	1.759940168	0.340959205	2.086510676	0.886610003
275	0.089023499	0.009531699	0.3262896	0.054768297	0.898193112	0.060415166	1.353760583	0.06722754	1.699443801	0.302380964	2.017087932	0.806878778
280	0.086625545	0.008312286	0.312691661	0.050987043	0.862053279	0.057809217	1.302074552	0.057208581	1.631128264	0.278104492	1.955889166	0.730172454
285	0.083294659	0.006174727	0.306134996	0.05386607	0.830163922	0.057817022	1.253761145	0.047369644	1.577974531	0.244860705	1.899508813	0.658478698
290	0.083022643	0.007096148	0.295180327	0.051943608	0.798768258	0.056620634	1.207338251	0.039201833	1.522825361	0.219356825	1.846736982	0.592551106
295	0.082658904	0.00791959	0.283163067	0.048514835	0.769488948	0.055795061	1.165211587	0.030281118	1.471935362	0.195247278	1.791002504	0.538318604
300	0.079054992	0.005495017	0.273982852	0.047482279	0.742057851	0.055162442	1.124723075	0.022995821	1.423561822	0.173799749	1.742121485	0.48541143
305	0.076991124	0.004597027	0.264197276	0.045436442	0.716685478	0.05505146	1.085341616	0.01759757	1.376909873	0.155320485	1.689195246	0.443685974
310	0.08177038	0.010523587	0.250389407	0.038993599	0.691382671	0.053603232	1.048777327	0.012136387	1.334342445	0.1370431	1.645399915	0.399523319
315	0.074656845	0.004553331	0.245497923	0.041112614	0.667138609	0.05197529	1.01585983	0.005445416	1.29232995	0.121901718	1.602078786	0.360547962
320	0.077461363	0.008485132	0.238645264	0.041005306	0.64538427	0.051815915	0.983076176	0.000582721	1.253683959	0.106492098	1.55908664	0.325952534
325	0.0713209	0.003469548	0.226873185	0.035751071	0.62518138	0.052313846	0.952181505	0.004426617	1.217304528	0.091522897	1.517181234	0.294411433
330	0.070642694	0.003896734	0.224367386	0.039461616	0.605832957	0.052658021	0.923791824	0.010033239	1.182593891	0.077762245	1.477981173	0.264520095
335	0.073461127	0.007791674	0.211603261	0.032562592	0.586876746	0.052151966	0.89549478	0.013489514	1.14943473	0.065779206	1.443929641	0.234442035
340	0.068973597	0.00435558	0.203323741	0.029756885	0.568079464	0.050543691	0.868599293	0.016087954	1.116914316	0.056448872	1.409462696	0.20956222
345	0.072762235	0.009171185	0.197420644	0.029065088	0.552415328	0.051176798	0.844828976	0.020191674	1.087037495	0.046867685	1.378130165	0.185086553
350	0.065058006	0.002497808	0.191797083	0.028566131	0.534172015	0.048889059	0.82086131	0.023377714	1.058427829	0.037181344	1.345126581	0.16405228
355	0.071193802	0.009654595	0.193589531	0.035420476	0.519786994	0.050200255	0.798969741	0.028102458	1.031281189	0.026902864	1.315024731	0.141529712
360	0.061913599	0.001384479	0.18240464	0.029088612	0.503793338	0.049152245	0.776198978	0.030602695	1.004779759	0.017959384	1.28370752	0.123080757
365	0.063332233	0.003762599	0.174752009	0.025829364	0.490064652	0.048949028	0.755345008	0.032604733	0.981059363	0.009650809	1.256705469	0.105162061
370	0.064652107	0.005998999	0.168964596	0.023998571	0.476441223	0.047509718	0.735724781	0.033557714	0.957125666	0.00475268	1.230535143	0.090928162
375	0.064304219	0.006560752	0.173132769	0.032033303	0.464040557	0.04700807	0.718762065	0.036615475	0.934241839	0.000369785	1.201792629	0.080467388
380	0.060720148	0.003918697	0.166233975	0.029329311	0.454180808	0.049903436	0.700186602	0.039409398	0.912545273	0.00841269	1.177133729	0.063704058
385	0.061340123	0.005497196	0.156239498	0.023736839	0.441689336	0.050726383	0.683695736	0.045099555	0.892381275	0.019026498	1.154743525	0.043362569
390	0.059878496	0.004925211	0.155709288	0.026923265	0.431399431	0.051723621	0.667230688	0.047473897	0.871376869	0.024192332	1.131895081	0.029855333
395	0.059032066	0.004766712	0.151226866	0.024194795	0.418216025	0.044030169	0.650825936	0.040422387	0.853119921	0.019117473	1.110083052	0.033076957
400	0.058586411	0.004717754	0.147482622	0.019354601	0.410795289	0.033704696	0.636744286	0.022051436	0.835550718	0.003854078	1.088967812	0.060987767
