TITLE = "Decane T rho" 

  VARIABLES = T	Soave_error_01Mpa	new_error_01Mpa	Soave_error_1Mpa	new_error_1Mpa	Soave_error_2Mpa	new_error_2Mpa	Soave_error_3Mpa	new_error_3Mpa	Soave_error_5Mpa	new_error_5Mpa	Soave_error_10Mpa	new_error_10Mpa
530	0.075620896	0.339341289	7.096653676	1.670565034	6.297400477	1.63760829	5.645787348	1.633372352	4.63621588	1.663225543	3.051574066	1.777824699
540	0.032789062	0.346728012	7.881095691	1.727455173	6.894396648	1.650339227	6.110270177	1.631095782	4.923946191	1.665120161	3.119286508	1.827137526
550	0.002768705	0.349253425	8.862875213	1.801353278	7.616943914	1.641801667	6.667786814	1.588092181	5.272933432	1.615562885	3.215921146	1.836445488
560	0.030640207	0.345947399	10.11003062	1.948100302	8.498671166	1.612120741	7.331900489	1.497720322	5.6824224	1.509106417	3.343355865	1.796704072
570	0.054271038	0.339989422	2.279589491	6.723984855	9.577480484	1.588134598	8.12100419	1.355759269	6.162492363	1.329406626	3.501414147	1.701933655
580	0.071314098	0.32895089	1.153330142	5.734559653	10.91882773	1.632393163	9.058681193	1.165043625	6.71775915	1.067075636	3.693245755	1.543983373
590	0.086506693	0.317644358	0.429300292	5.017934195	12.64025239	1.91174723	10.1761672	0.941836679	7.352697645	0.714321081	3.917848982	1.320835993
600	0.095074669	0.301428948	0.058248561	4.450562783	14.99506979	2.960235769	11.52107388	0.723683763	8.077300719	0.258951048	4.175423507	1.031362629
610	0.102814063	0.286295202	0.393700774	3.980759667	18.85262534	7.675297652	13.16065588	0.602651321	8.89438674	0.30199792	4.465353682	0.67776874
620	0.109183808	0.27188235	0.624748279	3.582422641	3.981780406	195.9795135	15.18611076	0.803675315	9.813565645	0.978296091	4.789996773	0.261795103
630	0.113934629	0.258096566	0.787158594	3.247268339	1.03330522	38.41119668	17.60355527	1.989686738	10.8328497	1.768425306	5.146616971	0.206785982
640	0.113415156	0.241392659	0.89328505	2.95874715	0.156005609	14.19299096	19.11358274	6.748980054	11.94084262	2.665704902	5.535099087	0.718568976
650	0.115259966	0.229468888	0.961248971	2.715120276	0.788437866	9.751664517	12.2760677	22.04309615	13.09878574	3.644270768	5.953839352	1.260767747
660	0.112627332	0.215464943	1.003591583	2.514144589	1.15616387	7.650104798	4.851424002	25.16449532	14.22008033	4.642252213	6.397396215	1.815656926
670	0.113945931	0.207744142	1.019208088	2.342953914	1.373271531	6.41886846	2.017383892	16.69403797	15.1472228	5.535910094	6.860549469	2.366001337
680	0.10874147	0.195687273	1.024205868	2.208222187	1.498220908	5.622538739	0.690678926	11.77282845	15.63985411	6.11099111	7.336229303	2.894172027
690	0.106039548	0.18814037	1.012718398	2.0957572	1.563471941	5.079247943	0.050283486	9.287502102	15.43777966	6.10354089	7.820185186	3.388279189
700	0.10345595	0.182485308	0.989769273	2.003410947	1.586606099	4.694651691	0.494493665	7.894130485	14.38212987	5.314254071	8.295389793	3.826812301
710	0.098626129	0.176091866	0.964143622	1.933605464	1.580535612	4.415609238	0.777835084	7.053315995	12.60550107	3.829580226	8.755050666	4.203310467
720	0.093376085	0.170503656	0.928811752	1.873455468	1.553600083	4.207773543	0.956459514	6.510591814	10.52463043	2.041843277	9.187329752	4.51038444
730	0.089788441	0.167513424	0.894008253	1.828117049	1.513142673	4.049086703	1.072457314	6.147293791	8.545462143	0.346910657	9.575430616	4.739296226
740	0.085908479	0.164877787	0.852607679	1.78581513	1.460773186	3.919849968	1.136291016	5.880844837	6.870661967	1.057996666	9.910360959	4.892466535
750	0.079795049	0.160382047	0.810649174	1.748657328	1.403133067	3.811043407	1.16550649	5.671915825	5.526903539	2.147249792	10.17928785	4.970052629
760	0.073931126	0.156263736	0.767614709	1.71273844	1.337508093	3.708044329	1.169321901	5.492694942	4.460449936	2.97076796	10.37340002	4.976955965
770	0.071049792	0.155043131	0.719810306	1.67155966	1.271798297	3.610146099	1.155573308	5.32641661	3.624402658	3.566971481	10.48856641	4.922334136
780	0.065071865	0.150458786	0.677087347	1.632906745	1.201930212	3.506838436	1.128864408	5.161218194	2.966974645	3.980070563	10.52309581	4.816200724
790	0.058869689	0.145249647	0.633331189	1.58904646	1.131803539	3.3977985	1.090512678	4.987631079	2.444551726	4.248058804	10.47199869	4.662513465
800	0.055562329	0.142444623	0.587138528	1.537570226	1.06066099	3.279640062	1.045947413	4.804708364	2.021392069	4.403699025	10.34129038	4.473874634
810	0.049097104	0.135935232	0.546630067	1.486209046	0.990429317	3.153141389	0.995679257	4.609566678	1.686890748	4.4560815	10.13999325	4.262806495
820	0.047495529	0.133739273	0.502699273	1.425772552	0.921081724	3.018247944	0.94233306	4.403895574	1.414206954	4.434286974	9.873696992	4.034910218
830	0.039950996	0.125066058	0.460057104	1.3614174	0.852233769	2.875463833	0.885184503	4.187667302	1.199668189	4.344842105	9.553553995	3.798715214
840	0.039622265	0.123141453	0.419419422	1.294588753	0.785036171	2.727551698	0.827365376	3.966070586	1.022222318	4.214101952	9.196798205	3.566665929
850	0.035655385	0.117182531	0.377144663	1.222576391	0.719742451	2.576830795	0.768064287	3.741010459	0.875579037	4.053605424	8.805758802	3.333407846
860	0.026738182	0.105974094	0.339390841	1.152709557	0.657743122	2.427047681	0.708997894	3.517419898	0.763897432	3.864278804	8.401961038	3.11267551
870	0.026756315	0.103521043	0.303154658	1.083151527	0.596728958	2.278270745	0.651096431	3.299527244	0.669860935	3.669458801	7.986840281	2.896296587
880	0.019569663	0.093782201	0.265531232	1.012166746	0.535067221	2.131191691	0.592457639	3.088511964	0.588207149	3.479319277	7.569649449	2.684446623
890	0.019427497	0.091125874	0.233772583	0.948182387	0.479092962	1.994388506	0.534141187	2.888254109	0.528199033	3.288215499	7.16039216	2.478686228
900	0.015084565	0.084397401	0.20043552	0.884691989	0.42372986	1.864529252	0.478567997	2.70352453	0.48809068	3.101122955	6.765489714	2.277857462
910	0.010728433	0.077871773	0.168214995	0.825225615	0.369184546	1.743254691	0.422833631	2.53304308	0.444774768	2.944078571	6.382699042	2.073143181
920	0.005426701	0.070681496	0.134900875	0.768161292	0.316164068	1.632257302	0.36812464	2.379044841	0.419627893	2.795957095	6.017624872	1.865612567
930	0.003668521	0.067362242	0.103633757	0.717025364	0.268438828	1.535842949	0.316522183	2.243967715	0.394815619	2.675116884	5.671114886	1.653118778
940	0.000772885	0.061702988	0.077863014	0.675403133	0.219855212	1.447768755	0.265770866	2.125120441	0.384865478	2.565433339	5.343283359	1.434556604
950	0.003284767	0.058314609	0.050499171	0.636027748	0.174912399	1.372093864	0.21759421	2.023186403	0.37561015	2.479360414	5.03828797	1.214789195
960	0.004611287	0.056423397	0.025208443	0.602212474	0.130563637	1.304778076	0.169036818	1.93344951	0.370587086	2.410179062	4.750042991	0.989675823
970	0.005494252	0.055235192	0.000402506	0.571762286	0.08933834	1.247008385	0.122853792	1.856439803	0.368485143	2.355354138	4.481263014	0.765741695
980	0.012386611	0.048220699	0.025471782	0.542322034	0.048609832	1.19439581	0.078734168	1.789082669	0.369287723	2.310339541	4.229077941	0.54501642
990	0.014658483	0.045926339	0.048261144	0.517112631	0.011441486	1.148015927	0.036726517	1.728286114	0.373396785	2.269631194	3.995024317	0.335191509
1000	0.01869972	0.04185468	0.069267863	0.49374389	0.027252504	1.100487412	0.00278118	1.671030549	0.378423234	2.230228407	3.774796506	0.138717372
